video,question,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
472,is there anything you regret,0.38235294141176474,0.11764705870588235,0.088235294,0.0,0.0,0.088235294,0.0,0.0,0.029411764705882353,0.05882352949999999,0.0294117645,0.11764705870588235,0.0,0.05882352949999999,0.0,0.14705882370588233,0.0294117645,0.0294117645,0.0,0.0,0.0,0.05882352920588235,0.0294117645,0.029411764705882353,0.0,0.0,0.029411764705882353,0.11764705870588235,0.0,0.0,0.0,0.0,0.0882352939117647,0.0294117645,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117645,0.0,0.0294117645,0.0294117645,0.0294117645,0.0,0.0,0.17647058820588235,0.0,0.088235294,0.0294117645,0.0294117645,0.0294117645,0.0294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,what are some things you wish you could change about yourself,0.1515151513939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909093939392,0.060606060666666656,0.0,0.0,0.0,0.060606060666666656,0.030303030333333328,0.060606060666666656,0.0,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606060666666656,0.0,0.0,0.030303030333333328,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,how are you at controlling your temper,0.45000000003750007,0.23749999993749998,0.1874999999875,0.13750000012500002,0.0,0.050000000087499996,0.0,0.0,0.050000000037500006,0.025000000124999998,0.06250000001249999,0.1125000000125,0.0125000001,0.025000000037499998,0.037500000150000004,0.2124999999875,0.04999999995,0.062499999900000006,0.0,0.0,0.0124999999125,0.08749999994999999,0.07499999985,0.0125000001,0.0,0.0125000001,0.0,0.074999999975,0.0,0.0,0.0,0.0,0.2125000001,0.062500000075,0.0125000001,0.0124999999125,0.05,0.037499999949999994,0.037500000150000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.050000000125,0.0374999998875,0.0375,0.0,0.0,0.20000000007500002,0.0,0.037499999962499996,0.0,0.0125000001,0.0249999998625,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000124999998,0.0,0.012500000025,0.0125000001,0.0,0.0
492,have you noticed any changes in your behavior or thoughts lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,tell me about a situation that you wish you had handled differently,0.34210526315789475,0.15789473676315788,0.13157894723684213,0.07894736834210526,0.0,0.0,0.0,0.052631578894736845,0.02631578952631579,0.02631578952631579,0.07894736836842105,0.052631578973684215,0.0,0.026315789447368423,0.026315789447368423,0.052631578973684215,0.026315789447368423,0.026315789447368423,0.0,0.0,0.026315789447368423,0.07894736842105263,0.052631578894736845,0.02631578952631579,0.0,0.0,0.0,0.10526315778947369,0.0,0.0,0.0,0.0,0.13157894731578948,0.02631578952631579,0.0,0.0,0.026315789447368423,0.026315789447368423,0.052631578894736845,0.026315789447368423,0.026315789447368423,0.0,0.0,0.052631578894736845,0.0,0.0,0.0,0.0,0.10526315789473684,0.052631578894736845,0.0,0.0,0.0,0.052631579000000005,0.052631578973684215,0.0,0.0,0.026315789447368423,0.0,0.0,0.026315789447368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,tell me about an event or something that you wish you could erase from your memory,0.46296296291358024,0.1790123457037037,0.09876543203703703,0.08641975308024691,0.006172839512345678,0.0,0.006172839444444444,0.0,0.08024691358024691,0.037037036962962955,0.05555555554320987,0.09259259253086419,0.06172839495061727,0.05555555552469135,0.018518518537037034,0.16666666671604938,0.0185185184691358,0.006172839512345678,0.01851851848765432,0.0,0.006172839512345678,0.043209876530864194,0.006172839506172839,0.037037037024691355,0.024691357987654317,0.0,0.0,0.037037037074074075,0.018518518537037038,0.0,0.018518518469135804,0.006172839512345678,0.10493827153703703,0.03086419737654321,0.006172839481481481,0.018518518493827157,0.012345679024691357,0.0,0.04938271602469135,0.030864197524691356,0.024691358043209877,0.0,0.006172839481481481,0.006172839512345678,0.0,0.0,0.0,0.006172839512345678,0.024691357993827157,0.006172839512345678,0.0,0.006172839444444444,0.0,0.012345679037037037,0.11111111106790122,0.0432098764382716,0.0,0.08024691358024691,0.0,0.030864197475308643,0.04938271610493827,0.006172839444444444,0.006172839512345678,0.0,0.0,0.0,0.0,0.012345679018518518,0.0,0.0,0.0,0.012345679018518518,0.0
470,what's your dream job,0.4864864864864865,0.1891891891891892,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.10810810810810811,0.0,0.05405405405405406,0.0,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.1891891891891892,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.08108108108108109,0.0,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.0,0.08108108108108109,0.0,0.08108108108108109,0.0,0.08108108108108109,0.0,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0
702,tell me about an event or something that you wish you could erase from your memory,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,tell me about a situation that you wish you had handled differently,0.3448275863793104,0.10344827593103449,0.06896551731034484,0.06896551731034484,0.0,0.0,0.0,0.0,0.034482758620689655,0.03448275865517242,0.034482758620689655,0.10344827589655173,0.06896551727586207,0.0,0.03448275865517242,0.13793103455172415,0.034482758620689655,0.0,0.0,0.0,0.03448275865517242,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.24137931044827587,0.06896551727586207,0.0,0.034482758620689655,0.10344827589655173,0.0,0.03448275865517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.10344827593103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,what are you like when you don't sleep well,0.36363636400000005,0.18181818200000002,0.18181818200000002,0.18181818200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818200000002,0.0,0.0,0.0,0.0,0.272727273,0.09090909100000001,0.0,0.0,0.0,0.0,0.09090909100000001,0.0,0.09090909100000001,0.09090909100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909100000001,0.0,0.0,0.0,0.09090909100000001,0.0,0.0,0.09090909100000001,0.0,0.09090909100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818200000002,0.0,0.09090909100000001,0.0,0.09090909100000001,0.0,0.0,0.272727273,0.0,0.09090909100000001,0.09090909100000001,0.09090909100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,have you noticed any changes in your behavior or thoughts lately,0.3,0.1000000002,0.1000000002,0.1000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999998,0.0,0.0,0.1000000002,0.1999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000002,0.0,0.0,0.1000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999998,0.1000000002,0.1000000002,0.1000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000002,0.0,0.0,0.0,0.0,0.0
449,what are some things you wish you could change about yourself,0.6220472441811024,0.2677165355275591,0.15748031481889763,0.15748031481889763,0.0,0.0,0.0,0.0,0.11023622032283464,0.007874015748031496,0.07086614160629921,0.1653543305511811,0.0944881890472441,0.03937007871653543,0.04724409457480315,0.2125984252913386,0.05511811013385827,0.023622047141732282,0.02362204723622047,0.0,0.04724409438582677,0.05511811021259842,0.03149606316535433,0.023622047433070868,0.0,0.007874015645669292,0.0,0.023622047433070868,0.0,0.0,0.0,0.0,0.3385826772125985,0.06299212617322834,0.031496063173228346,0.07086614182677166,0.06299212583464567,0.031496063173228346,0.09448818914173228,0.015748031511811023,0.0,0.015748031511811023,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031393700786,0.0,0.007874015748031496,0.0,0.007874015645669292,0.0,0.0,0.14173228341732283,0.015748031677165354,0.03937007892125984,0.015748031496062992,0.02362204742519685,0.0,0.0,0.007874015645669292,0.0,0.0,0.0,0.0,0.03149606306299212,0.0,0.0,0.0,0.015748031385826772,0.0
612,have you noticed any changes in your behavior or thoughts lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,is there anything you regret,0.5000000002142857,0.17857142835714285,0.1428571426785714,0.1428571426785714,0.0,0.0,0.0,0.0,0.03571428567857143,0.07142857117857142,0.03571428567857143,0.0714285715,0.1428571426785714,0.0357142855,0.0,0.10714285717857142,0.0,0.0,0.0357142855,0.0,0.0,0.03571428567857143,0.0,0.03571428567857143,0.0,0.0,0.03571428567857143,0.07142857117857142,0.0357142855,0.0,0.0,0.0357142855,0.14285714289285714,0.0,0.0,0.07142857117857142,0.03571428571428571,0.0,0.0357142855,0.03571428567857143,0.0,0.03571428567857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.1428571426785714,0.0357142855,0.0714285715,0.03571428567857143,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0
659,what's one of your most memorable experiences,0.2203389829661017,0.050847457711864406,0.03389830516949152,0.03389830516949152,0.0,0.0,0.0,0.0,0.01694915254237288,0.033898305000000004,0.0847457627118644,0.03389830516949152,0.016949152627118644,0.0,0.0,0.06779661008474576,0.03389830516949152,0.01694915254237288,0.0,0.0,0.03389830516949152,0.050847457711864406,0.050847457711864406,0.0,0.0,0.0,0.0,0.050847457711864406,0.01694915254237288,0.0,0.0,0.0,0.06779661008474576,0.0,0.0,0.0,0.016949152627118644,0.01694915254237288,0.03389830516949152,0.06779661016949153,0.0,0.016949152627118644,0.016949152627118644,0.0,0.0,0.0,0.0,0.0,0.08474576279661018,0.01694915254237288,0.0,0.01694915254237288,0.050847457711864406,0.0,0.016949152627118644,0.03389830516949152,0.0,0.050847457711864406,0.01694915254237288,0.03389830516949152,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
