video,question,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
301,how close are you to your family,0.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,how easy is it for you to get a good night's sleep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,what do you do to relax,0.60233918125,0.22002923975,0.12280701775,0.12280701775,0.0,0.0,0.0,0.0,0.0972222225,0.027046783749999997,0.22002923975,0.06798245624999999,0.0935672515,0.0402046785,0.0,0.1652046785,0.0,0.04166666675,0.013888889,0.0,0.01315789475,0.0833333335,0.0833333335,0.0,0.0,0.0,0.0,0.027046783749999997,0.0,0.01315789475,0.0,0.0,0.10964912299999999,0.0,0.0,0.0,0.095760234,0.013888889,0.0,0.03947368425,0.0,0.03947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.01315789475,0.01315789475,0.0,0.0,0.0,0.0,0.0,0.1652046785,0.0,0.05409356725,0.02777777775,0.01315789475,0.01315789475,0.0,0.10891812875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,what would you say are some of your best qualities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666665,0.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,what's something you feel guilty about,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,when was the last time you felt really happy,0.500913901,0.17995430483333333,0.1295334295,0.1295334295,0.0,0.0,0.0,0.0,0.05042087533333334,0.04737854733333333,0.05057720066666666,0.12128427133333335,0.0905002405,0.056024530999999995,0.057960557833333336,0.24794372283333335,0.033910534,0.018434343500000002,0.0185185185,0.005050505,0.020923520833333334,0.03318903333333333,0.02525252533333333,0.007936508,0.0,0.0,0.007936508,0.07423039916666667,0.0,0.0,0.0,0.0,0.34108946600000006,0.124013949,0.0,0.02171717166666667,0.1723424725,0.005050505,0.093145743,0.036952861999999996,0.0,0.0,0.036952861999999996,0.0,0.0,0.0,0.0,0.0,0.037590187500000004,0.0,0.02171717166666667,0.015873015833333334,0.0,0.0,0.04537037033333333,0.20297017783333335,0.013383838333333333,0.08977873966666666,0.0,0.020923520833333334,0.06885521883333333,0.013383838333333333,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0
301,who's someone that's been a positive influence in your life,0.4546102604444445,0.1246295788888889,0.03987634066666667,0.014622641555555557,0.0,0.01112022611111111,0.0,0.014133473222222224,0.08475323822222221,0.03816425122222222,0.08754443533333334,0.12973748977777777,0.06217173566666667,0.036009201,0.022762029333333336,0.20443796266666667,0.045769275666666664,0.014069415333333335,0.02893119733333334,0.0,0.0037037036666666668,0.05249534122222223,0.04879163755555556,0.0,0.0,0.0,0.0,0.08756519711111113,0.0,0.004629629666666666,0.0,0.0,0.16282066855555558,0.04493361277777778,0.00902379,0.0020964361111111113,0.06727230377777778,0.030118798000000002,0.029772303777777773,0.013871798444444444,0.0020964361111111113,0.004830917888888888,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.055273119111111116,0.004629629666666666,0.020151991666666667,0.006172839555555556,0.030118798000000002,0.0,0.02839506177777778,0.1383233828888889,0.009040880555555556,0.07666879355555556,0.016820987666666665,0.03807943166666667,0.02176837422222222,0.007407407444444444,0.0,0.0,0.0,0.0,0.0,0.02059786411111111,0.0,0.006944444444444444,0.0,0.004629629666666666,0.0
302,do you consider yourself an introvert,0.608695652,0.217391304,0.130434783,0.086956522,0.043478261,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,0.173913043,0.086956522,0.086956522,0.0,0.260869565,0.043478261,0.043478261,0.043478261,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043,0.0,0.043478261,0.0,0.0,0.173913043,0.0,0.043478261,0.0,0.043478261,0.043478261,0.043478261,0.043478261,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.130434783,0.130434783,0.0,0.0,0.0,0.0,0.0,0.217391304,0.0,0.043478261,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.043478261,0.0
302,how close are you to your family,0.39880952375,0.103174603,0.09126984125,0.0674603175,0.02380952375,0.0,0.0,0.0,0.011904762,0.0,0.02777777775,0.025793651,0.20238095225000002,0.0634920635,0.0,0.0734126985,0.0,0.0,0.011904762,0.039682539749999995,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.126984127,0.07936507925,0.0,0.039682539749999995,0.039682539749999995,0.02380952375,0.0,0.011904762,0.0,0.0,0.011904762,0.0,0.011904762,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.09920634924999999,0.08730158724999999,0.0,0.0,0.011904762,0.0,0.0,0.0615079365,0.0,0.07738095249999999,0.0,0.07738095249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,how easy is it for you to get a good night's sleep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666660000001,0.0,0.0,0.0,0.0,0.1333333334,0.1333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666660000001,0.0,0.0,0.0,0.06666666660000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,how would your best friend describe you,0.21428571440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142859999999,0.1357142858,0.0,0.0,0.0,0.0,0.0,0.057142857199999994,0.028571428599999997,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.1357142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19285714299999998,0.1357142858,0.0,0.057142857199999994,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.142857143,0.0,0.057142857199999994,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,tell me about your relationship with your family,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,what advice would you give yourself ten or twenty years ago,0.3353535356,0.0222222222,0.0222222222,0.0222222222,0.0,0.0,0.0,0.0,0.0,0.095959596,0.1252525254,0.0,0.018181818199999998,0.07373737379999999,0.0,0.08080808079999999,0.051515151599999996,0.0333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051515151599999996,0.0,0.0,0.0,0.018181818199999998,0.0,0.051515151599999996,0.0,0.0,0.0,0.0,0.0333333334,0.0,0.0333333334,0.0,0.0,0.0333333334,0.0,0.0333333334,0.0,0.0,0.0,0.040404040399999994,0.018181818199999998,0.0333333334,0.29090909099999995,0.040404040399999994,0.1505050506,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,what sort of changes have you noticed since you've been going to therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,what would you say are some of your best qualities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,when was the last time you argued with someone and what was it about,0.3175,0.2375,0.22749999999999998,0.20750000000000002,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.02,0.01,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.05166666675,0.01,0.0,0.01,0.0,0.01,0.0,0.13416666675,0.04166666675,0.0,0.0,0.06166666675,0.03,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06166666675,0.01,0.0,0.10333333325,0.0,0.01,0.09333333325000001,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0
302,when was the last time you felt really happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,who's someone that's been a positive influence in your life,0.2194444445,0.1305555555,0.10833333333333334,0.10833333333333334,0.0,0.0,0.0,0.0,0.022222222166666666,0.0,0.03333333333333333,0.022222222166666666,0.011111111166666666,0.022222222166666666,0.011111111166666666,0.03333333333333333,0.044444444500000006,0.0,0.0,0.011111111166666666,0.0,0.022222222166666666,0.011111111166666666,0.011111111166666666,0.0,0.0,0.0,0.08611111116666666,0.03333333333333333,0.041666666666666664,0.03333333333333333,0.0,0.044444444500000006,0.011111111166666666,0.0,0.0,0.011111111166666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305555555,0.075,0.0,0.03333333333333333,0.011111111166666666,0.011111111166666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111166666666,0.0,0.0,0.0,0.011111111166666666,0.0
303,do you consider yourself an introvert,0.5,0.333333333,0.333333333,0.166666667,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.5,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,how close are you to your family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,how easy is it for you to get a good night's sleep,0.3302745741666666,0.1460935695,0.11050739483333333,0.0676012585,0.0,0.032839383666666666,0.0,0.010066752833333333,0.035586174666666665,0.017200269,0.04702501,0.07567488083333333,0.0191395665,0.05453666933333334,0.0,0.12520377716666667,0.0023148148333333334,0.012570639333333333,0.0069444445,0.007751938,0.010444896166666667,0.11135401566666665,0.10497416016666665,0.0063798555,0.004065040666666666,0.0,0.0,0.05798066233333334,0.0,0.0,0.0,0.0,0.08818354649999999,0.02920631933333333,0.014131793499999998,0.0191395665,0.029770908166666665,0.0063798555,0.022018970166666665,0.008694670333333333,0.0,0.0,0.008694670333333333,0.004629629666666667,0.0023148148333333334,0.0023148148333333334,0.0,0.0,0.025705867499999997,0.004065040666666666,0.0,0.007941009666666667,0.015450042999999998,0.0023148148333333334,0.0023148148333333334,0.10800350833333333,0.017200269,0.07473214850000001,0.014131793499999998,0.011816978666666667,0.04878337633333333,0.007941009666666667,0.0,0.003875969,0.0,0.0,0.0,0.024009474666666666,0.0,0.020133505666666666,0.0,0.003875969,0.0
303,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,how would you best friend describe you,0.42832767725000004,0.18503016587500004,0.151288335875,0.060922574125,0.0,0.07974484675,0.010620915125,0.0,0.03374183,0.07422385625,0.05953368525000001,0.036821267000000005,0.031862745125,0.04741704375,0.013291855250000002,0.14242867025,0.02124183,0.0175653595,0.0069444445,0.0,0.0,0.045547385625,0.045547385625,0.0,0.0,0.0,0.0,0.140284062375,0.0,0.003676470625,0.0175653595,0.0,0.15257038725,0.059508547,0.003676470625,0.013291855250000002,0.063185017625,0.0,0.0556435395,0.0069444445,0.0,0.0069444445,0.0,0.0,0.0,0.0,0.0,0.0,0.05477941175,0.003676470625,0.007352941125,0.003676470625,0.047426470625,0.0,0.013291855250000002,0.143025703875,0.0,0.040134803999999996,0.019301470625,0.0,0.020833333375,0.066176470625,0.0,0.0,0.0,0.0,0.0,0.051797385625,0.0,0.0125,0.0,0.03929738562499999,0.0
303,tell me about something you did recently that you really enjoyed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,what advice would you give to yourself ten or twenty years ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
