video,question,starttime,endtime,frame,timestamp,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
428,tell me about a situation that you wish you had handled differently,248.019,261.17,7639.0,254.6,0.954841027848,1.0,38.0853893949,-37.9836699494,606.580541772,0.292254593671,0.105274618072,-0.133705227263
428,is there anything you regret,503.922,512.19,15243.0,508.066666667,0.926434915663,0.939759036145,25.8466017671,-31.5272573092,590.340192771,0.326097550201,0.102310304699,0.158894255863
344,is there anything you regret,859.81,893.2,26296.0,876.5,0.749679180459,0.650049850449,61.9733820399,21.4399721006,528.627370887,0.278355244696,0.0892421936361,-0.0416346206508
344,have you noticed any changes in your behavior or thoughts lately,597.38,653.71,18767.0,625.53333353,0.793584838084,0.810762862212,81.3892312833,22.3616267049,527.398416322,0.299718323714,0.0686297524572,0.00726409293732
344,what are some things that make you really mad,367.61,430.74,11976.0,399.166666491,0.759312829551,0.748284960422,82.7789531926,22.8074484397,533.7944781,0.309844949815,0.0861979618855,0.0191320870603
344,what's your dream job,295.2,326.02,9319.5,310.616666307,0.809411963283,0.921166306695,72.0013759179,19.1845951609,535.000521598,0.30899840405,0.1115910032,0.0276762824977
344,how are you at controlling your temper,469.04,476.46,14183.5,472.75,0.785033151786,0.941964285714,95.4909049107,11.2099372768,536.385272321,0.255691888393,0.0121769174565,-0.0144280223259
345,have you been diagnosed with depression,551.7,575.0,16901.5,563.35,0.981744601429,1.0,68.7277157143,125.158803571,463.478572857,0.235952799429,0.117214156973,-0.114590818686
345,what's your dream job,145.58,169.85,4732.0,157.7,0.983105920439,1.0,67.6771079561,68.9169477366,457.643002743,0.296969606722,0.0146993090291,-0.0521685635418
345,what are you like when you don't sleep well,440.55,463.05,13555.5,451.81666716,0.981298856509,1.0,74.8248653846,118.827658876,470.47264497,0.238403561243,0.122576333891,-0.0768618711139
345,how are you at controlling your temper,215.19,241.01,6844.0,228.1,0.980672185806,1.0,76.7195854194,79.8494845161,459.966770323,0.297958552258,0.0274750777917,-0.0829120563871
345,is there anything you regret,670.23,690.13,20406.5,680.183332776,0.979443413043,1.0,75.0691976589,123.10376388,463.871501672,0.21296151092,0.0832007830251,-0.0283132365401
345,what's one of your most memorable experiences,293.44,319.08,9188.5,306.25,0.974344562338,1.0,75.7869772727,96.4809757143,457.772012987,0.14885469423,0.0716724513377,-0.0715846985831
345,have you ever been diagnosed with p_t_s_d,464.02,531.6,14935.5,497.816666667,0.98231671499,1.0,72.6522802268,110.933589053,463.068035503,0.240905755679,0.077323990403,-0.0677982329239
346,what are some things that make you really mad,821.05,886.63,25616.0,853.833333164,0.987389851701,1.0,69.9997186897,57.4216744744,542.631385475,0.286934058507,0.153883755092,-0.0856238440169
346,how are you at controlling your temper,913.18,946.33,27893.5,929.75,0.986638210843,1.0,68.9759587349,61.6326435743,533.146701807,0.292309338564,0.133587758253,-0.114299584549
346,what's one of your most memorable experiences,1013.14,1101.56,31721.5,1057.35,0.965533836812,0.972494348154,58.2061261869,106.677725697,513.561707611,0.417099614318,0.180528285114,-0.127378690592
346,what are you like when you don't sleep well,395.19,490.39,13285.0,442.8,0.985010686734,0.998599929996,73.7967032202,58.1799629016,547.348886594,0.265197539112,0.130925812974,-0.0631894390002
346,is there anything you regret,749.0,769.11,22772.5,759.05,0.985731943709,1.0,73.2827293046,77.9663271523,538.009582781,0.282324479752,0.102510921768,-0.0388026559371
346,have you ever been diagnosed with p_t_s_d,491.55,594.02,16285.0,542.8,0.983850260813,0.998048780488,68.1981994146,60.6739602504,531.167206829,0.239465114014,0.127145841796,-0.106189046722
404,tell me about the hardest decision you've ever had to make,384.774,487.799,13089.5,436.283333441,0.96515284088,1.0,37.4015248865,-11.4798120892,517.994685317,0.120088035143,-0.0149427821392,-0.0242179682842
404,tell me about a situation that you wish you had handled differently,321.67,382.987,10571.0,352.333333514,0.970599852797,1.0,27.8942134297,-9.1045128891,510.950897882,0.139451220817,0.0101781315725,-0.0615895734037
404,have you been diagnosed with depression,847.578,850.82,25477.0,849.2,0.976165959596,1.0,32.1606121212,23.342089899,488.293,0.300535666667,-0.202831828283,0.122261727273
404,how are you at controlling your temper,213.806,224.95,6582.0,219.366665672,0.961211716418,1.0,6.08015599194,23.890361194,494.580632836,0.287363492537,0.0364154032119,-0.0813471119134
404,have you ever been diagnosed with p_t_s_d,842.863,847.14,25351.0,845.0,0.968377434109,1.0,21.141227907,20.5883534884,488.911922481,0.260215565891,-0.146754930233,0.0934669062016
404,tell me about an event or something that you wish you could erase from your memory,578.368,618.503,17954.0,598.43333361,0.957343476349,1.0,1.72443380075,11.1292068472,499.196698755,0.220521524888,-0.00619873023568,-0.0149128136324
404,what's one of your most memorable experiences,738.049,781.49,22794.0,759.766666667,0.959076164751,1.0,-3.3767011495,20.3804711379,499.539461303,0.26214050728,0.0458714620125,-0.151368482567
404,what are you like when you don't sleep well,638.76,669.936,19631.5,654.35,0.934425202991,0.934829059829,-8.51462009669,26.9874993056,500.482623932,0.28308165687,0.0200914495528,-0.120751320514
404,what are some things you wish you could change about yourself,968.149,1005.82,29610.5,986.983330389,0.969278959364,1.0,39.1153462634,-3.07969831711,521.771322438,0.198822610486,0.0198617152951,-0.0325587164426
403,what are some things you wish you could change about yourself,586.361,597.23,17755.0,591.8,0.985386024465,1.0,33.3667548101,1.0307684256,575.843006116,0.218430717737,-0.0404298758899,-0.00975169094801
403,how are you at controlling your temper,234.255,264.75,7486.0,249.5,0.980030030601,1.0,41.7446981421,-10.1165420546,577.062933333,0.228484018907,-0.0659285418774,-0.00719728319126
403,have you been diagnosed with depression,528.109,530.75,15883.5,529.4166625,0.9878222625,1.0,47.57714,4.9743849375,573.064575,0.2263456,-0.05409973575,0.06699701
403,have you ever been diagnosed with p_t_s_d,524.937,527.65,15789.5,526.283329268,0.98578195122,1.0,48.5894195122,-3.81029855488,585.697,0.205698207317,-0.0410989596341,-0.0475352740244
403,what's one of your most memorable experiences,175.342,195.81,5568.0,185.566666667,0.980752915447,1.0,38.2721164228,-9.7676304878,593.489349593,0.262736957724,0.0263862903519,-0.0216471475364
403,is there anything you regret,724.079,742.853,22005.0,733.466667257,0.979637557522,1.0,-2.22346885469,16.823773423,564.883555752,0.27659300354,-0.0732133578389,0.0174738733575
403,tell me about a situation that you wish you had handled differently,328.284,349.433,10167.0,338.866666142,0.981341275591,1.0,27.3383116378,-10.286735172,582.707494488,0.206202653858,-0.101986355083,0.0715947361906
403,tell me about an event or something that you wish you could erase from your memory,702.798,722.874,21386.0,712.833333333,0.983524263682,1.0,-0.221497380265,17.867484859,569.927150912,0.233032296849,-0.118067394444,0.0577460958375
403,tell me about the hardest decision you've ever had to make,351.14,392.503,11155.5,371.816666667,0.98107968438,1.0,9.27308198007,8.82347110659,567.906664251,0.267617747021,-0.0990098362415,0.0304760111456
402,have you been diagnosed with depression,500.137,705.292,18082.5,602.716666667,0.945073615237,0.944931773879,14.1700811672,-6.85249032951,604.629532001,0.199828523001,0.11516199863,0.0447663089667
402,tell me about a situation that you wish you had handled differently,345.561,371.296,10754.0,358.433333765,0.989527411384,1.0,18.3594968991,-11.1802008538,624.888076326,0.192383195213,0.0199180508357,0.0324005762264
402,is there anything you regret,834.41,843.2,24999.0,833.267,0.987792,1.0,11.1685,-9.82284,619.097,0.212544,0.173217,0.0639286
402,tell me about the hardest decision you've ever had to make,372.998,384.76,11367.5,378.883333333,0.990676556497,1.0,14.213180565,-10.4965270339,615.824129944,0.239288649718,0.0403125519124,0.0190705360003
402,what's your dream job,240.889,276.741,7765.5,258.816666357,0.986729850372,1.0,19.8621075651,-19.2126798885,617.217438662,0.167637961905,0.0252793442073,0.0421748062463
402,what are you like when you don't sleep well,403.268,420.68,12360.0,411.966667304,0.989947782027,1.0,11.1903151052,-13.020623935,606.582518164,0.211684347992,0.122116234384,0.0198116547533
402,what are some things you wish you could change about yourself,783.406,830.52,24210.0,806.966666431,0.980421144876,1.0,19.1826212488,-9.13580319053,628.878411307,0.231077179251,0.125803414028,0.0369930605903
402,how are you at controlling your temper,315.966,324.4,9606.5,320.183334646,0.984230661417,1.0,17.4816881102,-17.4275259843,609.317062992,0.181375007874,0.0333684988425,0.023294331
401,what are some things you wish you could change about yourself,742.033,752.71,22422.0,747.366666667,0.975124922118,1.0,29.292794081,-29.5418760125,589.509084112,0.217481218069,-0.0398853593053,-0.0785595667913
401,what are you like when you don't sleep well,587.75,594.869,17740.5,591.316668224,0.976047766355,1.0,13.358514486,-25.7149649533,585.451406542,0.277535121495,0.068450467757,-0.185755883178
401,tell me about a situation that you wish you had handled differently,442.146,473.019,13728.5,457.583332974,0.973595161638,1.0,19.5554765517,-29.5642619612,586.038470905,0.231524437931,0.0533529721202,-0.01086851317
401,have you been diagnosed with depression,701.019,703.98,21076.0,702.5,0.971647573034,1.0,11.7682547191,-21.3707,579.096853933,0.347386606742,0.14186494382,-0.0735550325843
401,how are you at controlling your temper,362.358,373.312,11036.0,367.833334347,0.975526179331,1.0,22.8216483283,-35.536331307,599.618802432,0.131156035866,0.0571758100304,-0.0690745352584
401,tell me about an event or something that you wish you could erase from your memory,520.348,551.787,16083.0,536.066666667,0.972788973545,1.0,21.0046354709,-35.4110450794,596.018083598,0.161252673201,0.063180117509,0.0468006117212
401,have you ever been diagnosed with p_t_s_d,697.066,700.33,20962.0,698.7,0.972037848485,1.0,20.0993133333,-25.3104474747,596.718282828,0.232658858586,0.0291237325758,0.0227738569111
401,tell me about the hardest decision you've ever had to make,475.01,519.45,14918.0,497.233333333,0.973357308614,1.0,23.4961118352,-35.9928086891,602.46931985,0.173864598202,0.0336199609035,0.00616020891768
401,have you noticed any changes in your behavior or thoughts lately,656.38,694.82,20269.0,675.6,0.97265644329,1.0,18.1724845212,-25.2171881039,597.210355844,0.23010090632,0.0124076473619,-0.0116597818927
401,is there anything you regret,800.647,847.311,24720.0,823.966666667,0.973520771592,1.0,14.4607777377,-24.6738686581,579.339152748,0.221294264247,0.0643857565225,-0.00622116978729
400,have you ever been diagnosed with p_t_s_d,519.901,522.68,15639.5,521.283333333,0.826070988095,0.97619047619,60.1878988095,30.040125,612.013559524,0.305047928571,-0.116271040476,-0.0201333572786
400,tell me about a situation that you wish you had handled differently,326.033,351.016,10156.5,338.516666667,0.875299090667,0.998666666667,62.6531217333,54.2350036,606.896010667,0.348273794667,-0.0628128114253,0.010827484388
400,is there anything you regret,737.025,743.94,22215.5,740.483331731,0.847673072115,1.0,31.8905639423,7.78069162163,605.4261875,0.266920418269,0.138604358654,-0.227526394231
400,what are you like when you don't sleep well,456.145,460.98,13757.5,458.55,0.851914041096,0.952054794521,51.6170582192,25.8360239726,597.090232877,0.239336034247,0.148335239726,-0.311781239726
400,what's your dream job,117.25,138.898,3843.0,128.066666667,0.861364276498,0.970814132104,55.7129554531,17.9979327035,602.036801843,0.270917460829,0.0360224288213,-0.0745232312283
400,how are you at controlling your temper,266.585,293.78,8406.5,280.183333333,0.88707566299,1.0,59.5349247549,38.0717411765,607.570177696,0.294722893382,0.000512613957966,-0.123585571685
400,what are some things you wish you could change about yourself,661.292,693.57,20324.0,677.433333333,0.874704713106,0.987616099071,51.6562283798,6.11470356367,606.003443756,0.286535340557,0.0437674872229,-0.152450475074
400,have you been diagnosed with depression,523.235,598.33,16824.5,560.783333185,0.874231488465,0.996450754215,61.9560705501,33.5625076043,611.527775954,0.335682700887,-0.0249967735225,0.0163140748717
400,tell me about the hardest decision you've ever had to make,352.491,363.05,10734.5,357.783333333,0.906301424528,1.0,53.6319015723,48.2509496855,618.879018868,0.294042716981,-0.0164968587657,-0.0993084606918
400,what's one of your most memorable experiences,178.502,197.54,5641.5,188.016666084,0.86348601049,0.994755244755,64.4270382867,30.5174449301,606.078276224,0.256865662587,-0.0329744933012,-0.0206392203462
400,have you noticed any changes in your behavior or thoughts lately,498.144,518.527,15251.0,508.33333279,0.90152165416,1.0,31.482229217,29.8135735726,603.53071615,0.258034393623,0.045597047491,-0.232968151803
348,what's one of your most memorable experiences,554.82,597.6,17287.5,576.216666667,0.908141725078,1.0,109.44762134,-28.527030771,706.250925234,0.0588578635685,0.00274964219439,-0.0751064228972
348,have you ever been diagnosed with p_t_s_d,369.41,371.82,11119.5,370.616662162,0.911151472973,1.0,117.488351351,-18.6257445946,714.265959459,0.112638090541,-0.0374253864865,-0.0720117175676
348,what are you like when you don't sleep well,469.21,484.94,14313.0,477.066665962,0.906278361522,1.0,118.97835518,-21.6257778013,707.252238901,0.0914280213531,-0.0130524874376,-0.0808315604651
348,is there anything you regret,516.86,518.89,15537.5,517.88333871,0.915891241935,1.0,108.815403226,-25.9288241935,708.2855,0.0598366322581,-0.0258161704355,-0.0784961403226
348,how are you at controlling your temper,173.45,178.46,5279.5,175.95,0.926343934211,1.0,102.449740132,-27.7574092105,705.32425,0.0798806513158,-0.00168511013158,-0.0802459921053
348,what's your dream job,279.72,296.56,8645.5,288.15,0.903904235178,1.0,104.143796443,-29.234620751,705.12398419,0.0762327925711,0.032908498913,-0.0696769911838
348,have you been diagnosed with depression,372.5,401.08,11604.5,386.783333333,0.920382329837,1.0,112.729092541,-22.6680452564,701.455407925,0.0877794349417,-0.0199587037249,-0.0678305240093
348,what are some things that make you really mad,153.01,163.88,4754.0,158.433333333,0.889195370031,1.0,99.3795186544,-35.5795602446,717.517293578,0.0554682864832,0.0106302563138,-0.0714719051988
348,have you noticed any changes in your behavior or thoughts lately,437.75,461.31,13487.0,449.533333805,0.902315179632,1.0,117.266724187,-26.7869055163,714.519463932,0.0643593527567,-0.0186437425317,-0.0732520513437
349,what's your dream job,840.63,871.42,25682.0,856.033332973,0.879482552432,1.0,88.3670591351,3.26358726627,545.283682162,0.284794553514,0.108749232702,0.0661099791135
349,have you noticed any changes in your behavior or thoughts lately,638.29,642.96,19220.0,640.633333333,0.830310510638,0.964539007092,91.5663758865,1.05163920355,551.387886525,0.322485960993,-0.0361722747801,0.0713657432624
349,have you been diagnosed with depression,458.16,559.48,15265.5,508.816666776,0.875243129605,1.0,104.253162434,-8.50051229392,551.332944737,0.283719232895,0.00797871172987,0.101402937988
349,how are you at controlling your temper,385.66,410.93,11950.0,398.3,0.885581027668,1.0,89.5282028986,-14.3014326087,548.374304348,0.250272880105,0.00567114286107,0.0657654740316
349,have you ever been diagnosed with p_t_s_d,454.35,457.39,13677.5,455.883336957,0.881702586957,1.0,99.0301358696,-16.613426087,553.52048913,0.210637815217,-0.0351084652174,0.0851334619565
349,is there anything you regret,885.56,932.48,27271.5,909.016666903,0.880541778409,0.997869318182,70.0718382102,-2.44240330822,544.051793324,0.262856073153,0.31226647429,0.0607551189688
349,what's one of your most memorable experiences,324.13,334.66,9883.0,329.4,0.893047735016,1.0,91.7532444795,-10.4424318612,541.137299685,0.270095492114,0.0861247943849,0.0374400479748
349,what are you like when you don't sleep well,662.56,685.03,20215.0,673.8,0.868027973333,1.0,88.4540728889,-3.97878911547,565.000488889,0.231250067407,0.0686557387556,0.0734734324444
409,tell me about the hardest decision you've ever had to make,443.119,462.19,13581.0,452.666666667,0.958355949389,1.0,41.4897561955,-20.0291506108,589.669631763,0.183793868803,0.00816833860782,0.0857001378709
409,how are you at controlling your temper,342.503,364.21,10601.5,353.35,0.963408424847,1.0,38.4166943252,-27.0397231595,584.808558282,0.132352342699,0.0142463208408,0.0681236685583
409,have you ever been diagnosed with p_t_s_d,570.306,573.25,17154.5,571.783333333,0.9653992,1.0,41.3378744444,-30.9852677778,587.080144444,0.0985346511111,-0.00431545502222,0.0624233677778
409,tell me about a situation that you wish you had handled differently,388.815,442.143,12465.0,415.466666458,0.957966595253,1.0,42.0680625859,-22.0239938351,586.658308557,0.183130949157,0.00271637840256,0.104289984822
409,what's your dream job,219.8,259.99,7198.0,239.9,0.959335169843,1.0,34.3919681856,-30.1686119304,586.131360398,0.173466347209,0.0427755891243,0.0567173577796
409,have you been diagnosed with depression,573.567,649.049,18340.0,611.3,0.95648192936,1.0,41.0944924124,-20.7836082472,583.904784106,0.18129139041,-0.0164021270625,0.0911859729581
409,is there anything you regret,767.038,813.475,23708.5,790.25,0.953771487805,1.0,36.0503779541,-20.7083846736,574.587771162,0.153552348706,0.0579735986952,0.0777475762504
408,what's your dream job,608.226,630.914,18588.0,619.566666667,0.991081778267,1.0,52.5102603524,53.3341302496,642.501005874,0.201236990029,0.0503221931145,-0.0989828577239
408,tell me about a situation that you wish you had handled differently,294.284,314.638,9135.0,304.466666121,0.987589338789,1.0,60.0606563011,44.9094626841,640.640310966,0.184152763993,-0.0127513917835,-0.00428647215221
408,what are some things you wish you could change about yourself,502.448,513.567,15241.0,508.0,0.986075313433,1.0,52.4630029851,54.9105080597,633.250226866,0.199167749254,-0.00807439482687,-0.0105079239254
408,how are you at controlling your temper,274.23,278.8,8296.5,276.516666667,0.987929695652,1.0,59.9354717391,43.7835333333,637.848768116,0.183819630435,-0.0318685644928,0.0520802586957
408,have you noticed any changes in your behavior or thoughts lately,427.316,433.825,12918.0,430.566664975,0.988842060914,1.0,57.882093401,54.0905461929,641.370730964,0.19781306599,-0.0190597533249,0.0373638399543
408,tell me about an event or something that you wish you could erase from your memory,370.633,387.698,11376.0,379.166666667,0.984473580897,1.0,63.0225935673,54.9764645224,643.286641326,0.248679122807,-0.0405378192441,-0.0978094938394
408,what's one of your most memorable experiences,194.177,207.253,6022.5,200.716667513,0.987915829949,1.0,56.1028619289,43.2503106599,632.112619289,0.201472647208,-0.0184967261254,0.00620526088071
408,is there anything you regret,477.371,481.99,14391.5,479.683335714,0.98897505,1.0,55.0100942857,51.7656257143,638.110857143,0.174413650714,-0.0195094353571,0.0372985388571
408,tell me about the hardest decision you've ever had to make,316.034,339.72,9837.5,327.883332865,0.989475625,1.0,58.1373978933,49.592830618,643.183155899,0.213596046067,0.0020686132698,-0.0393248187768
453,have you ever been diagnosed with p_t_s_d,613.893,646.186,18902.5,630.05,0.822154514021,0.949484536082,100.805257835,-14.7257606804,514.993408247,0.247623081649,0.0174322143209,0.0284559182818
453,is there anything you regret,811.912,831.75,24655.5,821.816666107,0.87513083557,1.0,93.8915110738,-33.5551080537,498.114807047,0.272665236577,0.00273061661309,0.0277465608982
453,have you been diagnosed with depression,697.026,706.09,21048.0,701.566666667,0.826246139194,0.996336996337,101.247379487,-34.5020630037,546.525893773,0.0884000606227,-0.0499917516374,0.160260883516
453,tell me about the hardest decision you've ever had to make,371.229,396.73,11520.5,383.983332898,0.836367063969,0.994778067885,102.836330679,-22.2481370688,513.750429504,0.334925152742,0.0171002527334,0.0313568948805
453,what's one of your most memorable experiences,124.811,141.73,3999.0,133.266666012,0.871004717092,1.0,88.3119455796,-24.1343292731,515.253335953,0.266972799607,0.0299397988507,-0.0868913033379
453,what are some things you wish you could change about yourself,785.334,792.785,23673.0,789.066666667,0.855482048889,0.96,81.918284,-27.5145408089,484.43828,0.264603937778,0.0525254966667,-0.0321097618
453,what are you like when you don't sleep well,549.416,586.048,17032.5,567.716666364,0.863908308182,1.0,92.505703,-30.4756896364,525.674384545,0.234529620909,0.00440816443745,-0.0147049004636
453,tell me about an event or something that you wish you could erase from your memory,279.306,322.505,9028.0,300.9,0.80267844919,0.82266769468,99.8383601388,-6.58970001157,496.172470316,0.444182502822,0.129768895742,0.0257783553577
453,how are you at controlling your temper,182.075,187.527,5545.0,184.8,0.849769351515,1.0,90.2828775758,-24.7311733333,513.328309091,0.297107090909,0.0225859637818,-0.0498813169697
453,tell me about a situation that you wish you had handled differently,231.789,242.72,7119.0,237.266665653,0.881502930091,1.0,89.9529613982,-19.0686228389,519.893240122,0.29452606079,0.0475176692936,-0.0613662718967
453,have you noticed any changes in your behavior or thoughts lately,602.275,612.761,18226.5,607.516667722,0.858808183544,1.0,104.923864873,-31.0525060127,526.857712025,0.213151332278,0.0817047496741,0.128625407325
