sad,you,negate,posemo,conj,power,bio,adj,interrog,affect,discrep,achieve,negemo,affiliation,ppron,article,see,pronoun,focuspresent,auxverb,video,label,score
-0.106479054194,-0.376978829086,1.137363875,0.48144950721,1.93122033735,-0.376673664457,1.76239118998,0.628973186817,-0.41534179005,0.264186969004,1.21707611147,-0.388961215192,-0.369109260659,-0.471412122138,1.53925371067,0.0454903158852,-0.286063462616,1.2458381529,1.58867974347,1.7025992715,656,0.0,8.0
-0.106479054194,-0.376978829086,-0.470294736711,2.95996600548,1.52919061784,-0.376673664457,-0.381464431089,1.00248104791,-0.41534179005,2.55653884352,-0.369089300908,-0.388961215192,-0.369109260659,0.891240145286,0.889748946867,-0.827353712557,-0.286063462616,0.283954055895,-0.57978160059,0.336394883936,348,1.0,20.0
-0.106479054194,1.39533605679,-0.470294736711,-0.294449720519,-0.307354218243,1.24784264056,-0.381464431089,0.926081715691,-0.41534179005,-0.294615816461,0.117575087955,-0.388961215192,-0.0306809355703,-0.146233738513,0.0926294551264,0.243863959783,0.567297871354,0.205254445591,0.098982644359,0.270641727217,487,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,375,0.0,5.0
-0.106479054194,-0.376978829086,0.0120028472849,1.04111452445,-0.320146073378,-0.376673664457,0.261692255874,0.890428689579,-0.41534179005,0.781814813023,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,1.42559037931,0.22005912262,-0.286063462616,0.707183059063,0.484735790429,0.239956923195,660,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.0982035404536,1.83071290747,0.89973201398,-0.381464431089,0.582284697878,-0.41534179005,-0.271927578269,-0.369089300908,1.08053950655,-0.369109260659,1.57256627491,0.889748946867,0.855988333879,-0.286063462616,0.716801905002,-1.17118014671,-0.567710963102,362,1.0,20.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.368042034738,-0.430704245823,-0.376673664457,0.135357903548,-0.363157068571,-0.41534179005,-0.271927582013,-0.369089300908,-0.388961215192,0.162706678233,-0.471412122138,0.615739121151,-0.406518200948,-0.286063462616,0.28395405352,0.824789955549,0.24598429511,321,1.0,20.0
-0.106479054194,-0.376978829086,0.229814665014,0.337019829014,1.15958265479,0.199767605641,-0.381464431089,-0.393655190354,0.455696233324,0.356024172154,1.01240961425,0.2746842674,0.111240623474,-0.00986860989649,0.677612307947,0.693084270192,-0.286063462616,1.48475775753,1.2325687901,1.58464424139,352,0.0,10.0
-0.106479054194,0.7783079279,1.94119318568,0.369516510009,-0.320146071127,1.21174227425,-0.381464431089,0.890428689187,-0.41534179005,0.471238105927,-0.369089300908,-0.388961215192,0.292706139892,0.16449228141,1.08460037533,-0.827353712557,-0.286063462616,0.97651061123,0.484735784915,-0.0975759228544,345,1.0,15.0
-0.106479054194,-0.376978829086,2.74502249234,-0.0782155073381,-0.88298767395,-0.376673664457,2.83431900587,-0.0246655681284,-0.41534179005,-0.253440872527,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.165696304683,-0.827353712557,-0.286063462616,-0.549678833743,-0.251226849525,0.0149350232406,600,0.0,5.0
-0.106479054194,-0.376978829086,-0.470294736711,0.911961056997,-0.88298767395,-0.376673664457,0.360639433288,0.679253093909,-0.41534179005,0.662362231844,-0.369089300908,0.666064928179,-0.369109260659,0.262323716368,0.271470364683,0.985476196295,-0.286063462616,-0.204387106577,-0.852734776679,-0.720713498374,653,0.0,4.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,2.86928967446,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.25344087408,1.21707611147,1.13496544549,0.733916389275,-0.471412122138,0.970937038507,0.0454903158852,-0.286063462616,0.34807965913,0.668726446744,0.0149350226786,447,0.0,1.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.0982035447708,-0.88298767395,0.899732003769,0.652180244388,-0.0480098107766,-0.41534179005,-0.271927582262,-0.369089300908,-0.388961215192,-0.369109260659,1.57256628922,0.341729297062,-0.827353712557,-0.286063462616,-0.148893790618,-0.727631234903,-0.567710967442,429,0.0,1.0
-0.106479054194,-0.376978829086,2.24262917327,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,1.52772647977,-0.41534179005,0.97592525499,-0.369089300908,-0.388961215192,3.35360231159,-0.471412122138,0.615739120323,-0.827353712557,-0.286063462616,1.5824975911,1.93366223285,0.788447805285,713,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,1.17543413096,-0.88298767395,1.05290067538,-0.381464431089,0.0276255269337,-0.41534179005,0.906045497781,-0.369089300908,-0.388961215192,-0.369109260659,0.673215780208,-0.688547642982,0.115317840046,-0.286063462616,-0.477858156594,0.319144193491,0.104943780793,456,0.0,6.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.179972786068,-0.88298767395,0.706337204469,-0.381464431089,-0.678304326995,-0.41534179005,0.0759586649692,-0.369089300908,-0.388961215192,0.533366268397,2.13001494166,1.02260219053,-0.11320860052,-0.286063462616,0.756151705058,0.710542506436,-0.189630342196,710,0.0,7.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,680,1.0,22.0
-0.106479054194,-0.376978829086,-0.470294736711,1.88061205533,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,1.5582565837,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,1.25509538226,-0.827353712557,-0.286063462616,0.572519288633,-1.17118014671,-1.11017447653,604,0.0,12.0
-0.106479054194,0.786929453012,-0.146363520988,-0.299575551283,-0.315945761225,0.42346123551,5.66612830033,-0.414897661394,-0.0123241999667,-0.353876125652,-0.369089300908,0.225158484197,-0.146857823287,0.169237828543,0.300832307717,-0.651482151774,0.274352943658,0.451924859034,0.311729648367,-0.316720388722,379,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,689,1.0,13.0
-0.106479054194,0.176083980108,0.222366689885,-0.316370834107,0.733685022827,1.14415011881,-0.0735702699747,0.635926793806,1.30820150867,-0.473708040458,0.0865114012823,-0.388961215192,-0.369109260659,1.05069946322,0.983028884547,0.426198886245,-0.286063462616,1.13123068561,0.150029377693,0.0209196491293,491,0.0,8.0
-0.106479054194,0.00111501165945,-0.312451891434,-0.0883912371343,1.05114074072,0.143171552627,-0.0657329700526,-0.229076237747,0.566555613404,-0.110387358643,-0.0576240962401,0.0599044554727,-0.152515131194,-0.159240874691,0.148427821387,0.972291975863,-0.286063462616,0.403577459223,0.319144194037,0.0497111360191,364,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,0.735842698121,-0.307354217093,0.435584487236,-0.381464431089,0.123888694048,-0.41534179005,0.499472353811,-0.369089300908,1.48131241663,-0.369109260659,0.178944643809,0.0926294553014,0.779472795955,-0.286063462616,0.205254445869,-0.324404952005,-0.764970425293,392,0.0,1.0
-0.106479054194,-0.376978829086,1.00948194245,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,0.441369233489,0.779472797027,-0.286063462616,0.205254446972,0.804628641699,-0.419766373708,315,0.0,2.0
-0.106479054194,1.89986364977,-0.470294736711,0.35480997799,0.0413872211994,0.145068797946,1.51983818302,-0.0342077409492,-0.0211493999099,0.351087995081,0.568716527789,0.512046523303,0.0656599692741,-0.0536647073001,0.937750665395,-0.139272289363,-0.286063462616,0.675728746574,0.279257167836,0.3311154305,368,0.0,7.0
-0.106479054194,-0.376978829086,-0.470294736711,0.225602645239,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,0.0275571002749,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.425498210464,-0.154016889943,-0.286063462616,-0.0623242209664,-0.461501887108,-1.11017447653,326,0.0,2.0
-0.106479054194,-0.376978829086,0.845062310553,-0.179972784237,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.347555026945,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,0.557615824246,-0.113208597664,-0.286063462616,0.388886865227,0.710542507566,1.65145793338,447,0.0,1.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,2.13523564833,0.0890107369936,1.93267373478,-0.163418639286,-0.369089300908,-0.388961215192,0.925746939678,-0.471412122138,-0.635175294534,-0.827353712557,-0.286063462616,0.133398283878,0.448737618702,-0.44978411698,443,0.0,1.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.422009733055,0.202492560428,0.644450870122,0.0319934395151,-0.174068713769,-0.41534179005,-0.371755809243,-0.369089300908,-0.388961215192,0.0563434904551,-0.471412122138,-0.863913930962,0.182651522038,-0.286063462616,-0.928019913294,-0.993760581989,-0.0252474574834,623,0.0,0.0
0.441536071602,-0.376978829086,-0.253260822176,-0.0334423059054,0.130127214425,-0.0192800769965,-0.381464431089,0.733555390569,0.124701780121,-0.0722711270441,1.34396934832,-0.388961215192,-0.0712923345809,-0.471412122138,0.692461868993,-0.35601793437,-0.286063462616,0.855313209202,0.567531587581,0.864392696102,698,1.0,19.0
-0.106479054194,6.55474160882,-0.470294736711,-0.637880525244,2.49406194638,2.00595024957,1.5480056298,-0.678304326995,-0.41534179005,-0.771068717163,2.48600844424,-0.388961215192,-0.369109260659,-0.471412122138,1.76658038464,-0.827353712557,-0.286063462616,0.976510608806,1.31269375859,1.9276211764,683,0.0,6.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.92807232833,-0.827353712557,-0.286063462616,-1.15183392104,-0.868268695351,-1.11017447653,479,0.0,7.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,0.700004328452,-0.376673664457,-0.381464431089,0.424711075284,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.822812458007,1.38203273738,4.40742386483,-0.311211736627,-0.00686425748124,-0.635518908926,609,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,0.735842699151,-0.88298767395,2.87235894882,-0.381464431089,0.926081715892,-0.41534179005,0.499472354764,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,0.0926294570445,1.31508163427,-0.286063462616,0.756151706161,-0.0421465530151,0.270641729807,400,0.0,7.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.150430352257,-0.88298767395,-0.376673664457,-0.381464431089,1.02959048887,-0.41534179005,-0.320231565764,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.312358670849,0.693084275513,-0.286063462616,-0.274559294273,-0.369930499572,-0.130240394614,612,0.0,1.0
-0.106479054194,-0.376978829086,-0.470294736711,2.95996601267,2.73527977399,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,2.55653885017,-0.369089300908,-0.388961215192,-0.369109260659,0.891240150734,2.35113467675,0.294874325133,-0.286063462616,1.43821497761,1.7858125975,2.50624891957,425,0.0,6.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.193440659416,0.606887153329,-0.376673664457,-0.381464431089,-0.159238254296,-0.41534179005,-0.360011312361,-0.369089300908,0.821215835247,-0.369109260659,-0.471412122138,-0.399709050473,1.25206883134,-0.286063462616,-0.0215856012278,-0.0753534234178,-0.663439823775,441,1.0,18.0
-0.106479054194,-0.376978829086,0.390950951236,0.0816887814541,0.926146048207,-0.376673664457,-0.381464431089,-0.258107986071,0.013264215451,0.116293298886,-0.369089300908,-0.0624055038216,0.10361601623,2.25389242088,0.767966797593,0.107836318665,0.309934930556,0.957272923727,-0.185515900612,-0.0252474610027,328,0.0,4.0
-0.106479054194,-0.376978829086,-0.253260823696,-0.637880525244,-0.629708952679,-0.0192800773539,0.197376586889,-0.678304326995,-0.41534179005,-0.631309199251,-0.369089300908,-0.388961215192,-0.0712923345809,-0.471412122138,-1.14888414835,-0.827353712557,-0.286063462616,-1.20504253461,-1.04698645141,-0.806394911138,659,0.0,16.0
-0.106479054194,0.683998785782,-0.470294736711,-0.175300255804,-0.88298767395,-0.376673664457,7.88769297301,-0.678304326995,-0.41534179005,-0.343233458249,0.50492021029,-0.388961215192,-0.369109260659,-0.471412122138,-0.676021479414,-0.586876275668,-0.286063462616,-0.45807082396,-0.28408232398,-0.335226605473,379,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.377346813139,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.530104033759,-0.369089300908,-0.388961215192,-0.369109260659,1.50208427848,1.07872123681,0.391618122706,-0.286063462616,0.433211931559,-0.100544844914,-0.0626587340546,478,0.0,1.0
-0.106479054194,-0.376978829086,-0.0756876225325,-0.36313588064,0.0380258579424,-0.376673664457,0.144754676426,-0.678304326995,-0.41534179005,-0.516960503032,-0.369089300908,-0.388961215192,-0.369109260659,0.0488732911405,-0.465354186668,0.458107494254,-0.286063462616,-0.566001715464,-1.17118014671,-0.55784799455,664,0.0,2.0
-0.106479054194,-0.376978829086,0.976598015279,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.090029445192,1.38480344385,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,2.27806538704,-0.0417940861743,-0.286063462616,1.78449325159,2.14065172565,2.94021972367,317,0.0,8.0
-0.106479054194,0.778307909413,0.494300427906,-0.637880525244,1.36837873228,0.417534315621,2.1911623187,0.498245440926,-0.41534179005,-0.460492010693,0.582609957943,-0.388961215192,0.292706130624,-0.471412122138,0.743610366235,0.220059118955,-0.286063462616,1.24583815775,0.760721779447,0.915022625754,397,0.0,5.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.358048016571,0.0550816650283,-0.376673664457,3.90624681533,-0.351484947889,-0.41534179005,-0.512254795105,0.423993406867,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,0.0454903180675,-0.286063462616,-0.774118456738,-0.0212385232723,-0.547619725802,715,0.0,7.0
-0.106479054194,0.475281879645,-0.114501439176,-0.637880525244,2.02348945208,-0.376673664457,1.51637497164,0.478957735569,0.469975537217,-0.312840789583,-0.369089300908,-0.388961215192,0.607339677301,0.46680747464,0.710070370323,-0.441012912695,0.945015180653,0.738089497387,0.661185847168,0.383823384321,665,0.0,3.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.433678424321,0.828355040419,-0.376673664457,0.40075316351,-0.439814510048,0.314446820482,-0.393340289996,-0.369089300908,-0.388961215192,0.0333460456581,-0.471412122138,0.563899425272,1.08346700218,-0.286063462616,0.0265850660058,0.84277166605,0.121364301888,629,0.0,22.0
-0.106479054194,2.07528076471,0.758199114027,0.360012760972,0.0727810893839,0.634817630249,-0.381464431089,-0.345318544842,1.11308341008,0.15187149599,0.438957236796,0.387378788358,-0.369109260659,-0.471412122138,0.724309051891,-0.605025513076,-0.286063462616,1.18231750658,0.937769392363,0.60933249711,312,0.0,2.0
-0.106479054194,-0.376978829086,0.207936248246,-0.165663162135,1.49150034113,-0.376673664457,-0.381464431089,0.424711072527,-0.41534179005,-0.33432021932,-0.369089300908,2.18266501828,-0.369109260659,-0.471412122138,-0.343295268267,-0.0908915547202,-0.286063462616,-0.689953601186,0.381241037642,-0.635518900856,327,0.0,4.0
-0.106479054194,1.66176247109,-0.470294736711,0.547292449407,-0.88298767395,-0.376673664457,0.186026762722,-0.332260278529,-0.41534179005,0.325084361486,0.470645329174,-0.388961215192,-0.369109260659,0.0896799896593,0.803785078507,0.0968340822643,-0.286063462616,1.40426612287,0.0464050987135,-0.216705169229,683,0.0,6.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.535102138122,3.88600404457,7.22351625004,-0.841450341481,-0.550211667695,-1.11017447653,682,0.0,12.0
-0.106479054194,-0.376978829086,0.886167218279,0.306554190584,-0.88298767395,-0.376673664457,1.427413751,-0.678304326995,-0.41534179005,0.102428268913,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,0.615739120323,-0.827353712557,-0.286063462616,1.5824975911,1.93366223285,1.73775894619,677,1.0,12.0
1.29072664866,-0.376978829086,0.144532210066,-0.295422611675,-0.0219835218181,-0.376673664457,-0.381464431089,-0.07836393677,-0.10936809682,0.139545704344,-0.00512499972585,-0.155839289529,0.896401756162,0.0960379749839,0.392960594524,-0.0929778571294,-0.286063462616,0.612575081414,-0.186074349477,0.180673534542,372,1.0,13.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,7.55963635996,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,653,0.0,4.0
-0.106479054194,-0.376978829086,-0.0447380428216,-0.637880525244,-0.386362733262,0.324098078465,0.186026766128,-0.332260278874,0.643567171073,-0.771068717163,-0.369089300908,1.22460819588,-0.369109260659,-0.471412122138,0.202038011161,0.0968340827262,-0.286063462616,0.45369830783,-0.440628998823,0.676764138967,697,0.0,5.0
0.711453968564,-0.376978829086,-0.14636352358,-0.412343876688,1.76320792065,-0.376673664457,-0.381464431089,0.111915666121,0.390693389309,-0.145279831199,-0.369089300908,-0.388961215192,0.0753936136389,-0.471412122138,0.758878580346,-0.123867480678,0.834769333118,1.8086121366,1.4239119931,0.25003253179,333,0.0,5.0
-0.106479054194,0.0139076613837,-0.470294736711,0.271049128579,-0.692552545175,-0.107956681942,-0.381464431089,0.117857167971,-0.41534179005,0.279754727361,-0.369089300908,-0.0795926449787,0.0787357411854,-0.256256500105,0.0821410394747,0.59019749596,0.278566594638,-0.0805493971656,0.229500625647,0.260259649984,366,0.0,0.0
-0.106479054194,1.300050289,-0.470294736711,-0.150430355183,-0.0659595408195,-0.376673664457,-0.381464431089,1.02959049228,-0.41534179005,0.130605591947,-0.369089300908,0.938329732736,0.591590488392,-0.471412122138,0.182626812364,-0.827353712557,-0.286063462616,0.507359390729,0.431319147573,0.359726639975,487,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,1.0046146314,0.768830076771,1.17721149997,0.247710591913,0.0890107362277,-0.41534179005,0.748056474799,-0.369089300908,2.29447485854,-0.369109260659,-0.471412122138,-0.6351752952,0.709610776406,-0.286063462616,-0.130074319663,0.178751321583,0.210606240263,634,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.0782155073381,0.0550816640886,4.91804614976,-0.381464431089,1.28261194699,1.58481958496,-0.253440872527,-0.369089300908,2.65889211227,-0.369109260659,1.64826919334,0.970937041913,-0.827353712557,-0.286063462616,1.69471740382,-0.251226848145,-1.11017447653,650,0.0,3.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,706,0.0,0.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,1.31508163213,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,670,0.0,0.0
-0.106479054194,0.0168689262197,-0.305875103995,-0.408926652909,1.03579051788,-0.376673664457,-0.162206467213,-0.544605488751,-0.00621786998069,-0.55931187036,-0.0446463717547,-0.388961215192,-0.369109260659,0.178944648362,1.13884878558,0.958009074858,0.282844097346,1.21523275375,-0.0421465531095,-0.304698356974,603,0.0,4.0
-0.106479054194,2.17980329966,-0.114501434195,-0.514020233653,0.777856397256,0.502163025433,-0.381464431089,-0.678304326995,-0.41534179005,-0.541954752457,0.684020522768,0.285563702214,-0.124997025925,-0.00230232163877,0.961620375908,-0.247842511607,-0.286063462616,0.638747372556,0.253993405684,-0.238675720737,661,1.0,19.0
-0.106479054194,-0.376978829086,1.26597656047,-0.0334423107409,0.130127205054,-0.376673664457,-0.381464431089,0.733555390746,-0.41534179005,-0.212030649428,1.3439693359,-0.388961215192,-0.369109260659,-0.471412122138,-0.0747656358183,0.115317839103,-0.286063462616,-0.4778581532,-0.674405365982,0.712502911582,705,1.0,20.0
-0.106479054194,0.753192970144,0.00151811719888,-0.637880525244,1.31943598542,-0.376673664457,-0.381464431089,-0.294646795384,1.9326737477,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,0.031979057411,-0.315032222213,-0.286063462616,0.660343481471,1.25869649978,1.53138696103,355,1.0,10.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,5.74897730194,-0.388961215192,-0.369109260659,3.61654470057,0.889748946867,-0.827353712557,-0.286063462616,0.283954055895,-1.17118014671,3.22953360053,653,0.0,4.0
-0.106479054194,-0.376978829086,-0.361232469737,0.121463969665,-0.11933323745,-0.197078896889,-0.0905895491378,0.031172917036,-0.143963112657,0.00147133061382,-0.369089300908,-0.182197297027,-0.369109260659,-0.183817170074,-0.22281355807,0.356907031446,-0.286063462616,-0.0466633948572,-0.671909009926,-0.0416031415847,409,0.0,10.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.309381493323,0.768830072916,0.400268916978,0.247710588136,0.856325799066,-0.41534179005,-0.163418639589,-0.369089300908,-0.388961215192,0.278318838863,-0.471412122138,0.365556236544,0.70961077487,-0.286063462616,0.660343485422,0.718723910953,1.20119178025,662,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,1.08652031842,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-0.535102141958,0.350985727018,-0.286063462616,-0.841450344511,-1.17118014671,-1.11017447653,693,0.0,3.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,0.0215791886356,-0.376673664457,-0.381464431089,-0.0480098101466,-0.41534179005,-0.771068717163,-0.369089300908,1.08053949626,-0.369109260659,3.61654469854,-0.206290352187,0.855988345663,-0.286063462616,-0.581741636691,0.159466587835,-0.0252474583507,630,0.0,2.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,-0.88298767395,-0.376673664457,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,-0.388961215192,-0.369109260659,-0.471412122138,-1.30232965015,-0.827353712557,-0.286063462616,-1.44743732841,-1.17118014671,-1.11017447653,606,0.0,5.0
-0.106479054194,0.0999744120561,0.127046305698,-0.0833500483713,0.743572921831,-0.0487896395917,-0.381464431089,0.293158782513,-0.41534179005,-0.00175027058232,-0.369089300908,1.12098446507,0.177343811436,-0.208882787788,2.07628690192,0.0374825714251,-0.286063462616,1.77708056836,0.765785740768,0.840703464699,419,0.0,3.0
-0.106479054194,-0.376978829086,-0.470294736711,-0.637880525244,0.751068594763,0.776208866514,-0.381464431089,-0.678304326995,-0.41534179005,-0.771068717163,-0.369089300908,0.938329739373,-0.369109260659,-0.471412122138,-0.312358670355,2.21352225523,-0.286063462616,-0.274559296618,-0.369930504781,0.359726644384,447,0.0,1.0
