video,question,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
708,tell me about the hardest decision you've ever had to make,0.4929577461971831,0.15492957729577464,0.1267605632394366,0.09859154947887323,0.0,0.028169014056338027,0.0,0.0,0.028169014056338027,0.04225352138028168,0.0845070422112676,0.08450704205633802,0.07042253526760563,0.04225352138028168,0.04225352111267606,0.21126760585915494,0.0704225351971831,0.014084507028169015,0.0,0.0,0.028169013957746483,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014056338027,0.0,0.0,0.0,0.0,0.2112676056197183,0.09859154938028168,0.014084507028169015,0.014084507154929577,0.01408450705633803,0.014084507028169015,0.05633802797183098,0.0704225351971831,0.0,0.0,0.0704225351971831,0.01408450690140845,0.0,0.01408450690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605632394366,0.070422535,0.0,0.15492957735211266,0.056338028239436615,0.08450704204225351,0.07042253530985915,0.0,0.0,0.0,0.0,0.0,0.0,0.05633802797183098,0.0,0.0,0.0,0.05633802797183098,0.0
422,how have you been feeling lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857135714285,0.0714285715,0.0,0.0,0.0,0.0,0.28571428585714287,0.21428571435714283,0.0714285715,0.0,0.0714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285715,0.0,0.0714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857135714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285715,0.0714285715,0.0,0.0,0.0,0.0
389,what's something you feel guilty about,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,how have you been feeling lately,0.35555555535555555,0.1777777778,0.1777777778,0.15555555566666668,0.0,0.0,0.0,0.022222222266666664,0.0,0.044444444444444446,0.06666666655555555,0.08888888884444444,0.0222222222,0.02222222213333333,0.022222222222222223,0.22222222228888888,0.0888888888,0.02222222213333333,0.0,0.0,0.06666666675555555,0.11111111106666666,0.11111111106666666,0.0,0.0,0.0,0.0,0.022222222266666664,0.0,0.0,0.0,0.0,0.2000000000888889,0.04444444433333333,0.0444444444,0.0,0.06666666673333332,0.02222222213333333,0.022222222222222223,0.0222222222,0.0,0.0,0.0222222222,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.06666666664444444,0.0,0.0,0.0,0.06666666664444444,0.0,0.04444444442222222,0.13333333344444445,0.0,0.08888888884444444,0.0,0.044444444444444446,0.0444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444433333333,0.0,0.02222222213333333,0.0,0.0222222222,0.0
604,have you ever been diagnosed with p_t_s_d,0.333333333,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,tell me about a situation that you wish you had handled differently,0.29591836717346937,0.09183673481632654,0.07142857151020408,0.07142857151020408,0.0,0.0,0.0,0.0,0.020408163306122454,0.030612244989795916,0.04081632663265306,0.09183673480612246,0.020408163306122454,0.030612244948979597,0.030612244918367348,0.11224489808163267,0.010204081642857145,0.0,0.0,0.0,0.0,0.02040816329591837,0.02040816329591837,0.0,0.0,0.0,0.0,0.010204081642857145,0.0,0.0,0.0,0.0,0.09183673477551021,0.010204081642857145,0.0,0.02040816328571429,0.020408163275510205,0.01020408163265306,0.0510204082244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244948979597,0.0,0.010204081663265306,0.010204081642857145,0.020408163306122454,0.0,0.04081632661224491,0.061224489826530615,0.0,0.030612244969387758,0.010204081642857145,0.010204081663265306,0.010204081663265306,0.010204081663265306,0.0,0.0,0.0,0.0,0.0,0.030612244969387758,0.0,0.0,0.0,0.030612244969387758,0.0
695,tell me about the hardest decision you've ever had to make,0.26415094335849054,0.09433962271698114,0.05660377358490566,0.05660377358490566,0.0,0.0,0.0,0.0,0.03773584913207547,0.018867924528301886,0.11320754724528302,0.018867924566037735,0.018867924528301886,0.018867924528301886,0.0,0.05660377362264151,0.018867924528301886,0.018867924528301886,0.0,0.0,0.018867924528301886,0.05660377362264151,0.0,0.05660377362264151,0.0,0.05660377362264151,0.0,0.018867924566037735,0.0,0.0,0.0,0.0,0.13207547177358492,0.05660377358490566,0.018867924528301886,0.0,0.05660377366037735,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924566037735,0.018867924528301886,0.0,0.05660377358490566,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.05660377362264151,0.0,0.0,0.0,0.0,0.0,0.0
472,is there anything you regret,0.38235294141176474,0.11764705870588235,0.088235294,0.0,0.0,0.088235294,0.0,0.0,0.029411764705882353,0.05882352949999999,0.0294117645,0.11764705870588235,0.0,0.05882352949999999,0.0,0.14705882370588233,0.0294117645,0.0294117645,0.0,0.0,0.0,0.05882352920588235,0.0294117645,0.029411764705882353,0.0,0.0,0.029411764705882353,0.11764705870588235,0.0,0.0,0.0,0.0,0.0882352939117647,0.0294117645,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117645,0.0,0.0294117645,0.0294117645,0.0294117645,0.0,0.0,0.17647058820588235,0.0,0.088235294,0.0294117645,0.0294117645,0.0294117645,0.0294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,what sort of changes have you noticed since you've been going to therapy,0.3035714285892857,0.14285714280357142,0.12500000005357143,0.12500000005357143,0.0,0.0,0.0,0.0,0.01785714275,0.01785714275,0.07142857132142857,0.0892857142142857,0.0,0.01785714275,0.0,0.16071428569642857,0.017857142875,0.03571428573214286,0.0,0.0,0.03571428573214286,0.03571428573214286,0.017857142875,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500000008928572,0.07142857148214286,0.03571428575,0.0,0.017857142857142856,0.0,0.0,0.03571428573214286,0.0,0.0,0.03571428573214286,0.01785714275,0.0,0.01785714275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01785714275,0.16071428580357144,0.0,0.0,0.0,0.0,0.0,0.01785714275,0.017857142875,0.0,0.0,0.0,0.0,0.017857142875,0.0,0.0,0.0,0.017857142875,0.0
420,what are some things you wish you could change about yourself,0.1515151513939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909093939392,0.060606060666666656,0.0,0.0,0.0,0.060606060666666656,0.030303030333333328,0.060606060666666656,0.0,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606060666666656,0.0,0.0,0.030303030333333328,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,do you feel like therapy is useful,0.2592592592222222,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703711111111,0.07407407403703703,0.03703703711111111,0.0,0.14814814825925926,0.11111111114814815,0.03703703711111111,0.0,0.0,0.0,0.0,0.03703703711111111,0.03703703711111111,0.0,0.0,0.0,0.0,0.03703703711111111,0.0,0.0,0.0,0.0,0.11111111125925927,0.0,0.0,0.0,0.0,0.0,0.11111111125925927,0.0,0.0,0.0,0.0,0.11111111118518519,0.037037037037037035,0.07407407414814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407403703703,0.0,0.14814814807407406,0.07407407414814815,0.07407407414814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,tell me about a situation that you wish you had handled differently,0.34210526315789475,0.15789473676315788,0.13157894723684213,0.07894736834210526,0.0,0.0,0.0,0.052631578894736845,0.02631578952631579,0.02631578952631579,0.07894736836842105,0.052631578973684215,0.0,0.026315789447368423,0.026315789447368423,0.052631578973684215,0.026315789447368423,0.026315789447368423,0.0,0.0,0.026315789447368423,0.07894736842105263,0.052631578894736845,0.02631578952631579,0.0,0.0,0.0,0.10526315778947369,0.0,0.0,0.0,0.0,0.13157894731578948,0.02631578952631579,0.0,0.0,0.026315789447368423,0.026315789447368423,0.052631578894736845,0.026315789447368423,0.026315789447368423,0.0,0.0,0.052631578894736845,0.0,0.0,0.0,0.0,0.10526315789473684,0.052631578894736845,0.0,0.0,0.0,0.052631579000000005,0.052631578973684215,0.0,0.0,0.026315789447368423,0.0,0.0,0.026315789447368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,tell me about an event or something that you wish you could erase from your memory,0.46296296291358024,0.1790123457037037,0.09876543203703703,0.08641975308024691,0.006172839512345678,0.0,0.006172839444444444,0.0,0.08024691358024691,0.037037036962962955,0.05555555554320987,0.09259259253086419,0.06172839495061727,0.05555555552469135,0.018518518537037034,0.16666666671604938,0.0185185184691358,0.006172839512345678,0.01851851848765432,0.0,0.006172839512345678,0.043209876530864194,0.006172839506172839,0.037037037024691355,0.024691357987654317,0.0,0.0,0.037037037074074075,0.018518518537037038,0.0,0.018518518469135804,0.006172839512345678,0.10493827153703703,0.03086419737654321,0.006172839481481481,0.018518518493827157,0.012345679024691357,0.0,0.04938271602469135,0.030864197524691356,0.024691358043209877,0.0,0.006172839481481481,0.006172839512345678,0.0,0.0,0.0,0.006172839512345678,0.024691357993827157,0.006172839512345678,0.0,0.006172839444444444,0.0,0.012345679037037037,0.11111111106790122,0.0432098764382716,0.0,0.08024691358024691,0.0,0.030864197475308643,0.04938271610493827,0.006172839444444444,0.006172839512345678,0.0,0.0,0.0,0.0,0.012345679018518518,0.0,0.0,0.0,0.012345679018518518,0.0
702,tell me about an event or something that you wish you could erase from your memory,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,tell me about a situation that you wish you had handled differently,0.3448275863793104,0.10344827593103449,0.06896551731034484,0.06896551731034484,0.0,0.0,0.0,0.0,0.034482758620689655,0.03448275865517242,0.034482758620689655,0.10344827589655173,0.06896551727586207,0.0,0.03448275865517242,0.13793103455172415,0.034482758620689655,0.0,0.0,0.0,0.03448275865517242,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.24137931044827587,0.06896551727586207,0.0,0.034482758620689655,0.10344827589655173,0.0,0.03448275865517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.10344827593103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,what's something you feel guilty about,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,what are some things you wish you could change about yourself,0.6220472441811024,0.2677165355275591,0.15748031481889763,0.15748031481889763,0.0,0.0,0.0,0.0,0.11023622032283464,0.007874015748031496,0.07086614160629921,0.1653543305511811,0.0944881890472441,0.03937007871653543,0.04724409457480315,0.2125984252913386,0.05511811013385827,0.023622047141732282,0.02362204723622047,0.0,0.04724409438582677,0.05511811021259842,0.03149606316535433,0.023622047433070868,0.0,0.007874015645669292,0.0,0.023622047433070868,0.0,0.0,0.0,0.0,0.3385826772125985,0.06299212617322834,0.031496063173228346,0.07086614182677166,0.06299212583464567,0.031496063173228346,0.09448818914173228,0.015748031511811023,0.0,0.015748031511811023,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031393700786,0.0,0.007874015748031496,0.0,0.007874015645669292,0.0,0.0,0.14173228341732283,0.015748031677165354,0.03937007892125984,0.015748031496062992,0.02362204742519685,0.0,0.0,0.007874015645669292,0.0,0.0,0.0,0.0,0.03149606306299212,0.0,0.0,0.0,0.015748031385826772,0.0
462,is there anything you regret,0.5000000002142857,0.17857142835714285,0.1428571426785714,0.1428571426785714,0.0,0.0,0.0,0.0,0.03571428567857143,0.07142857117857142,0.03571428567857143,0.0714285715,0.1428571426785714,0.0357142855,0.0,0.10714285717857142,0.0,0.0,0.0357142855,0.0,0.0,0.03571428567857143,0.0,0.03571428567857143,0.0,0.0,0.03571428567857143,0.07142857117857142,0.0357142855,0.0,0.0,0.0357142855,0.14285714289285714,0.0,0.0,0.07142857117857142,0.03571428571428571,0.0,0.0357142855,0.03571428567857143,0.0,0.03571428567857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.1428571426785714,0.0357142855,0.0714285715,0.03571428567857143,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0
381,what's something you feel guilty about,0.5527950309689441,0.2670807453229813,0.1677018633167702,0.1428571428198758,0.0,0.006211180124223602,0.0,0.018633540372670808,0.09937888182608696,0.04968944088198758,0.08695652163354037,0.09316770177018634,0.03726708077639752,0.03726708077639752,0.03726708060869565,0.16770186339751553,0.03105590054037267,0.03726708072049689,0.02484472047826087,0.0,0.01863354038509317,0.04347826080124224,0.012422360366459627,0.031055900583850934,0.018633540447204968,0.0,0.0,0.12422360240993788,0.006211180130434783,0.012422360322981368,0.0,0.0,0.19875776404347825,0.05590062106832298,0.0,0.03105590049068323,0.03726708081987578,0.037267080683229814,0.04347826089440994,0.037267080782608694,0.0,0.006211180080745341,0.03105590059627329,0.006211180124223602,0.0,0.006211180124223602,0.0,0.0,0.0621118012173913,0.037267080714285715,0.006211180192546584,0.01863354044099379,0.012422360366459627,0.012422360316770187,0.0,0.17391304345962733,0.006211180080745341,0.04968944095031056,0.0,0.018633540397515528,0.03105590055279503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,what sort of changes have you noticed since you've been going to therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,what's something you feel guilty about,0.30434782613043476,0.13043478278260867,0.04347826091304347,0.04347826091304347,0.0,0.0,0.0,0.0,0.0869565218695652,0.0,0.13043478269565217,0.04347826091304347,0.0,0.0,0.0,0.13043478278260867,0.04347826091304347,0.0,0.04347826091304347,0.0,0.0,0.04347826091304347,0.0,0.04347826091304347,0.04347826091304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347825652174,0.0869565218695652,0.0,0.0,0.043478260956521735,0.0,0.0,0.13043478265217393,0.0,0.08695652173913043,0.04347826091304347,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478278260867,0.0,0.043478260956521735,0.0,0.043478260956521735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
