video,question,starttime,endtime,frame,timestamp,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
404,tell me about the hardest decision you've ever had to make,384.774,487.799,13089.5,436.283333441,0.96515284088,1.0,37.4015248865,-11.4798120892,517.994685317,0.120088035143,-0.0149427821392,-0.0242179682842
404,tell me about a situation that you wish you had handled differently,321.67,382.987,10571.0,352.333333514,0.970599852797,1.0,27.8942134297,-9.1045128891,510.950897882,0.139451220817,0.0101781315725,-0.0615895734037
404,have you been diagnosed with depression,847.578,850.82,25477.0,849.2,0.976165959596,1.0,32.1606121212,23.342089899,488.293,0.300535666667,-0.202831828283,0.122261727273
404,have you ever been diagnosed with p_t_s_d,842.863,847.14,25351.0,845.0,0.968377434109,1.0,21.141227907,20.5883534884,488.911922481,0.260215565891,-0.146754930233,0.0934669062016
404,tell me about an event or something that you wish you could erase from your memory,578.368,618.503,17954.0,598.43333361,0.957343476349,1.0,1.72443380075,11.1292068472,499.196698755,0.220521524888,-0.00619873023568,-0.0149128136324
404,what's something you feel guilty about,265.68,319.604,8780.0,292.633333539,0.971254215565,1.0,25.6301355405,6.07434724274,502.703912292,0.211887038789,0.0122209242168,-0.0910159560288
404,what are some things you wish you could change about yourself,968.149,1005.82,29610.5,986.983330389,0.969278959364,1.0,39.1153462634,-3.07969831711,521.771322438,0.198822610486,0.0198617152951,-0.0325587164426
403,what are some things you wish you could change about yourself,586.361,597.23,17755.0,591.8,0.985386024465,1.0,33.3667548101,1.0307684256,575.843006116,0.218430717737,-0.0404298758899,-0.00975169094801
403,how have you been feeling lately,494.032,522.07,15242.5,508.05,0.980964456057,1.0,27.6217386734,4.20092927912,569.529206651,0.249152505938,-0.0901260037625,0.00739897775178
403,have you been diagnosed with depression,528.109,530.75,15883.5,529.4166625,0.9878222625,1.0,47.57714,4.9743849375,573.064575,0.2263456,-0.05409973575,0.06699701
403,have you ever been diagnosed with p_t_s_d,524.937,527.65,15789.5,526.283329268,0.98578195122,1.0,48.5894195122,-3.81029855488,585.697,0.205698207317,-0.0410989596341,-0.0475352740244
403,what's something you feel guilty about,302.78,700.552,15051.0,501.666666695,0.982578431923,1.0,21.0007148435,3.0028923797,571.535432342,0.238001830742,-0.0756160815865,0.0184657544195
403,is there anything you regret,724.079,742.853,22005.0,733.466667257,0.979637557522,1.0,-2.22346885469,16.823773423,564.883555752,0.27659300354,-0.0732133578389,0.0174738733575
403,tell me about a situation that you wish you had handled differently,328.284,349.433,10167.0,338.866666142,0.981341275591,1.0,27.3383116378,-10.286735172,582.707494488,0.206202653858,-0.101986355083,0.0715947361906
403,tell me about an event or something that you wish you could erase from your memory,702.798,722.874,21386.0,712.833333333,0.983524263682,1.0,-0.221497380265,17.867484859,569.927150912,0.233032296849,-0.118067394444,0.0577460958375
403,tell me about the hardest decision you've ever had to make,351.14,392.503,11155.5,371.816666667,0.98107968438,1.0,9.27308198007,8.82347110659,567.906664251,0.267617747021,-0.0990098362415,0.0304760111456
402,have you been diagnosed with depression,500.137,705.292,18082.5,602.716666667,0.945073615237,0.944931773879,14.1700811672,-6.85249032951,604.629532001,0.199828523001,0.11516199863,0.0447663089667
402,tell me about a situation that you wish you had handled differently,345.561,371.296,10754.0,358.433333765,0.989527411384,1.0,18.3594968991,-11.1802008538,624.888076326,0.192383195213,0.0199180508357,0.0324005762264
402,is there anything you regret,834.41,843.2,24999.0,833.267,0.987792,1.0,11.1685,-9.82284,619.097,0.212544,0.173217,0.0639286
402,tell me about the hardest decision you've ever had to make,372.998,384.76,11367.5,378.883333333,0.990676556497,1.0,14.213180565,-10.4965270339,615.824129944,0.239288649718,0.0403125519124,0.0190705360003
402,how have you been feeling lately,422.243,499.54,13827.5,460.88333319,0.989851567672,1.0,14.0150773647,-9.19063115039,608.577087931,0.204367586177,0.124025095681,0.0406587061953
402,what are some things you wish you could change about yourself,783.406,830.52,24210.0,806.966666431,0.980421144876,1.0,19.1826212488,-9.13580319053,628.878411307,0.231077179251,0.125803414028,0.0369930605903
401,what are some things you wish you could change about yourself,742.033,752.71,22422.0,747.366666667,0.975124922118,1.0,29.292794081,-29.5418760125,589.509084112,0.217481218069,-0.0398853593053,-0.0785595667913
401,tell me about a situation that you wish you had handled differently,442.146,473.019,13728.5,457.583332974,0.973595161638,1.0,19.5554765517,-29.5642619612,586.038470905,0.231524437931,0.0533529721202,-0.01086851317
401,have you been diagnosed with depression,701.019,703.98,21076.0,702.5,0.971647573034,1.0,11.7682547191,-21.3707,579.096853933,0.347386606742,0.14186494382,-0.0735550325843
401,tell me about an event or something that you wish you could erase from your memory,520.348,551.787,16083.0,536.066666667,0.972788973545,1.0,21.0046354709,-35.4110450794,596.018083598,0.161252673201,0.063180117509,0.0468006117212
401,have you ever been diagnosed with p_t_s_d,697.066,700.33,20962.0,698.7,0.972037848485,1.0,20.0993133333,-25.3104474747,596.718282828,0.232658858586,0.0291237325758,0.0227738569111
401,how have you been feeling lately,595.901,654.69,18760.0,625.3,0.973871952975,1.0,18.7897418527,-27.4959187535,596.902606799,0.192971985496,0.00230255565372,-0.0781479956941
401,tell me about the hardest decision you've ever had to make,475.01,519.45,14918.0,497.233333333,0.973357308614,1.0,23.4961118352,-35.9928086891,602.46931985,0.173864598202,0.0336199609035,0.00616020891768
401,is there anything you regret,800.647,847.311,24720.0,823.966666667,0.973520771592,1.0,14.4607777377,-24.6738686581,579.339152748,0.221294264247,0.0643857565225,-0.00622116978729
400,have you ever been diagnosed with p_t_s_d,519.901,522.68,15639.5,521.283333333,0.826070988095,0.97619047619,60.1878988095,30.040125,612.013559524,0.305047928571,-0.116271040476,-0.0201333572786
400,tell me about a situation that you wish you had handled differently,326.033,351.016,10156.5,338.516666667,0.875299090667,0.998666666667,62.6531217333,54.2350036,606.896010667,0.348273794667,-0.0628128114253,0.010827484388
400,is there anything you regret,737.025,743.94,22215.5,740.483331731,0.847673072115,1.0,31.8905639423,7.78069162163,605.4261875,0.266920418269,0.138604358654,-0.227526394231
400,what's something you feel guilty about,365.828,392.887,11382.0,379.366666667,0.841643107011,0.90036900369,53.3046482165,42.4736497983,597.856826568,0.254236832838,0.102896707854,-0.0728871368512
400,what are some things you wish you could change about yourself,661.292,693.57,20324.0,677.433333333,0.874704713106,0.987616099071,51.6562283798,6.11470356367,606.003443756,0.286535340557,0.0437674872229,-0.152450475074
400,have you been diagnosed with depression,523.235,598.33,16824.5,560.783333185,0.874231488465,0.996450754215,61.9560705501,33.5625076043,611.527775954,0.335682700887,-0.0249967735225,0.0163140748717
400,tell me about the hardest decision you've ever had to make,352.491,363.05,10734.5,357.783333333,0.906301424528,1.0,53.6319015723,48.2509496855,618.879018868,0.294042716981,-0.0164968587657,-0.0993084606918
400,how have you been feeling lately,463.957,495.64,14395.0,479.8,0.88440888959,0.978969505783,52.7716710831,38.0546155626,600.394041009,0.33715139877,0.00649815749264,-0.157018622632
348,have you ever been diagnosed with p_t_s_d,369.41,371.82,11119.5,370.616662162,0.911151472973,1.0,117.488351351,-18.6257445946,714.265959459,0.112638090541,-0.0374253864865,-0.0720117175676
348,is there anything you regret,516.86,518.89,15537.5,517.88333871,0.915891241935,1.0,108.815403226,-25.9288241935,708.2855,0.0598366322581,-0.0258161704355,-0.0784961403226
348,how have you been feeling lately,427.97,433.13,12917.5,430.55,0.917314166667,1.0,114.215929487,-30.8079269231,705.364724359,0.0449964678846,-0.00806243640385,-0.0882228858974
348,have you been diagnosed with depression,372.5,401.08,11604.5,386.783333333,0.920382329837,1.0,112.729092541,-22.6680452564,701.455407925,0.0877794349417,-0.0199587037249,-0.0678305240093
349,how have you been feeling lately,621.2,635.28,18848.0,628.233333333,0.883007375887,1.0,102.777770686,-8.74549877069,557.658692671,0.23479521513,-0.019644213961,0.105238120567
349,have you been diagnosed with depression,458.16,559.48,15265.5,508.816666776,0.875243129605,1.0,104.253162434,-8.50051229392,551.332944737,0.283719232895,0.00797871172987,0.101402937988
349,have you ever been diagnosed with p_t_s_d,454.35,457.39,13677.5,455.883336957,0.881702586957,1.0,99.0301358696,-16.613426087,553.52048913,0.210637815217,-0.0351084652174,0.0851334619565
349,is there anything you regret,885.56,932.48,27271.5,909.016666903,0.880541778409,0.997869318182,70.0718382102,-2.44240330822,544.051793324,0.262856073153,0.31226647429,0.0607551189688
409,tell me about the hardest decision you've ever had to make,443.119,462.19,13581.0,452.666666667,0.958355949389,1.0,41.4897561955,-20.0291506108,589.669631763,0.183793868803,0.00816833860782,0.0857001378709
409,how have you been feeling lately,546.089,568.994,16727.5,557.55,0.951509447674,1.0,42.1285553779,-22.1523390988,586.786765988,0.163498788081,0.00959305973401,0.0750400728198
409,have you ever been diagnosed with p_t_s_d,570.306,573.25,17154.5,571.783333333,0.9653992,1.0,41.3378744444,-30.9852677778,587.080144444,0.0985346511111,-0.00431545502222,0.0624233677778
409,tell me about a situation that you wish you had handled differently,388.815,442.143,12465.0,415.466666458,0.957966595253,1.0,42.0680625859,-22.0239938351,586.658308557,0.183130949157,0.00271637840256,0.104289984822
409,have you been diagnosed with depression,573.567,649.049,18340.0,611.3,0.95648192936,1.0,41.0944924124,-20.7836082472,583.904784106,0.18129139041,-0.0164021270625,0.0911859729581
409,is there anything you regret,767.038,813.475,23708.5,790.25,0.953771487805,1.0,36.0503779541,-20.7083846736,574.587771162,0.153552348706,0.0579735986952,0.0777475762504
408,tell me about a situation that you wish you had handled differently,294.284,314.638,9135.0,304.466666121,0.987589338789,1.0,60.0606563011,44.9094626841,640.640310966,0.184152763993,-0.0127513917835,-0.00428647215221
408,what are some things you wish you could change about yourself,502.448,513.567,15241.0,508.0,0.986075313433,1.0,52.4630029851,54.9105080597,633.250226866,0.199167749254,-0.00807439482687,-0.0105079239254
408,tell me about an event or something that you wish you could erase from your memory,370.633,387.698,11376.0,379.166666667,0.984473580897,1.0,63.0225935673,54.9764645224,643.286641326,0.248679122807,-0.0405378192441,-0.0978094938394
408,is there anything you regret,477.371,481.99,14391.5,479.683335714,0.98897505,1.0,55.0100942857,51.7656257143,638.110857143,0.174413650714,-0.0195094353571,0.0372985388571
408,how have you been feeling lately,421.81,426.11,12719.5,423.95,0.990364353846,1.0,57.8474815385,52.4932776923,638.640261538,0.181329938462,-0.0166632865508,0.0336204166923
408,tell me about the hardest decision you've ever had to make,316.034,339.72,9837.5,327.883332865,0.989475625,1.0,58.1373978933,49.592830618,643.183155899,0.213596046067,0.0020686132698,-0.0393248187768
408,what's something you feel guilty about,389.808,409.747,11994.0,399.76666611,0.989681217028,1.0,60.1122699499,53.7455238731,641.145021703,0.240436436728,-0.00534326498497,-0.0673580283639
453,have you ever been diagnosed with p_t_s_d,613.893,646.186,18902.5,630.05,0.822154514021,0.949484536082,100.805257835,-14.7257606804,514.993408247,0.247623081649,0.0174322143209,0.0284559182818
453,is there anything you regret,811.912,831.75,24655.5,821.816666107,0.87513083557,1.0,93.8915110738,-33.5551080537,498.114807047,0.272665236577,0.00273061661309,0.0277465608982
453,have you been diagnosed with depression,697.026,706.09,21048.0,701.566666667,0.826246139194,0.996336996337,101.247379487,-34.5020630037,546.525893773,0.0884000606227,-0.0499917516374,0.160260883516
453,tell me about the hardest decision you've ever had to make,371.229,396.73,11520.5,383.983332898,0.836367063969,0.994778067885,102.836330679,-22.2481370688,513.750429504,0.334925152742,0.0171002527334,0.0313568948805
453,what are some things you wish you could change about yourself,785.334,792.785,23673.0,789.066666667,0.855482048889,0.96,81.918284,-27.5145408089,484.43828,0.264603937778,0.0525254966667,-0.0321097618
453,tell me about an event or something that you wish you could erase from your memory,279.306,322.505,9028.0,300.9,0.80267844919,0.82266769468,99.8383601388,-6.58970001157,496.172470316,0.444182502822,0.129768895742,0.0257783553577
453,what's something you feel guilty about,244.305,275.143,7792.5,259.716666307,0.84763375378,0.91252699784,104.77126879,-21.39983204,510.65449568,0.243153433693,0.0493542635521,0.0521378120907
453,how have you been feeling lately,588.163,599.805,17820.5,593.983334286,0.877357871429,1.0,86.6584194286,-24.258124,521.987394286,0.249324691429,0.066604284,-0.00257662668571
453,tell me about a situation that you wish you had handled differently,231.789,242.72,7119.0,237.266665653,0.881502930091,1.0,89.9529613982,-19.0686228389,519.893240122,0.29452606079,0.0475176692936,-0.0613662718967
454,have you ever been diagnosed with p_t_s_d,556.463,559.355,16738.5,557.916670455,0.982979556818,1.0,29.3710534091,20.7402159091,583.4105,0.158264318182,0.130794851136,-0.412663465909
454,tell me about an event or something that you wish you could erase from your memory,448.637,482.346,13965.5,465.483333004,0.972079081028,1.0,43.6934463439,14.8961600791,583.865949605,0.0969520110672,0.0413518684533,0.0355639428824
454,how have you been feeling lately,535.27,539.71,16125.5,537.483335821,0.976509507463,1.0,48.3748186567,14.285230597,593.49658209,0.107011635075,0.0237786386567,0.0906819261194
454,tell me about a situation that you wish you had handled differently,370.559,397.786,11526.5,384.183333741,0.975997193154,1.0,41.0026433985,16.150028802,590.107937653,0.108492395844,0.0332455746736,0.0275648582548
454,is there anything you regret,666.838,675.855,20141.5,671.35,0.982793143382,1.0,54.7593419118,14.4146044118,582.540838235,0.126468357353,0.119836314706,-0.132072169485
454,what are some things you wish you could change about yourself,592.393,609.871,18035.0,601.133333333,0.97577004,1.0,50.2592973333,13.4400285714,593.24900381,0.079451347619,0.020932058251,0.123641752381
454,tell me about the hardest decision you've ever had to make,398.942,445.029,12660.5,421.983333092,0.976904791908,1.0,43.9771348266,16.4349961127,589.414713873,0.121559350925,0.0621095303606,-0.016064418479
454,have you been diagnosed with depression,559.663,562.3,16830.5,560.9833375,0.9858980125,1.0,28.3722175,21.080545,586.311125,0.160970375,0.144553225,-0.409305375
455,have you been diagnosed with depression,579.907,582.78,17441.0,581.333333333,0.979812885057,1.0,57.9698310345,48.4244103448,521.820643678,0.309945666667,0.0520061273563,-0.104602361724
455,how have you been feeling lately,542.008,557.54,16494.0,549.766665953,0.977654122056,1.0,65.192287152,36.0960817987,515.599783726,0.172726820343,-0.052233922115,0.019182618394
455,tell me about an event or something that you wish you could erase from your memory,502.465,532.902,15531.5,517.683333698,0.982054727571,1.0,44.2665431072,52.8902678337,514.505296499,0.230698423742,0.0830860452604,0.0222173886119
455,tell me about the hardest decision you've ever had to make,445.631,500.998,14200.5,473.316666667,0.979926430806,1.0,59.7822193141,45.5625338147,515.083626354,0.176277814615,-0.0104014896993,-0.049293404827
455,have you ever been diagnosed with p_t_s_d,576.311,579.44,17337.0,577.866663158,0.988732421053,1.0,46.4152031579,46.0721905263,524.575705263,0.259888221053,0.203504115789,-0.0179005549474
455,what are some things you wish you could change about yourself,623.571,639.129,18941.5,631.35,0.981036121795,1.0,52.4193068376,43.2875042735,518.501198718,0.205254888889,0.0650888668803,-0.146519796368
455,tell me about a situation that you wish you had handled differently,404.5,444.86,12741.5,424.683333333,0.984970950495,1.0,43.4934473762,41.587925495,516.29104538,0.177820364686,0.140893536939,-0.0200009416502
366,have you been diagnosed with depression,719.496,726.49,21691.0,723.0,0.922093047393,1.0,41.7195222749,49.3769218009,516.998109005,0.560671592417,-0.0339093775829,-0.0571314028436
366,what's something you feel guilty about,629.875,661.65,19374.0,645.766667016,0.904966193717,0.998952879581,54.4887376963,56.0730798953,530.622981152,0.458665616754,-0.103036507624,-0.0142445194941
366,is there anything you regret,773.076,785.215,23375.0,779.133334247,0.901305994521,1.0,47.3038835616,52.8763328767,514.967956164,0.524217736986,-0.0513125614436,-0.167439271233
366,tell me about an event or something that you wish you could erase from your memory,805.417,1020.867,27395.5,913.15,0.882636681621,0.988087871287,57.3285332766,65.1930908261,527.651960705,0.459930708767,-0.0532249771051,-0.104548253818
366,what are some things you wish you could change about yourself,1071.785,1135.674,33113.0,1103.73333333,0.889594885237,0.99008868023,61.8404592071,65.6371000522,531.204445488,0.47703385759,-0.0493342792493,-0.11025737302
366,how have you been feeling lately,694.094,716.59,21161.5,705.35,0.904108282544,1.0,50.4929652367,51.6193269231,530.191344675,0.46511191568,-0.063124159926,-0.0367990382629
333,is there anything you regret,417.3,461.09,13177.0,439.2,0.978542735361,1.0,71.1655228137,-65.3566542966,556.039409886,0.103735528814,0.0494887540032,-0.0940068652806
333,how have you been feeling lately,498.96,545.03,15661.0,522.0,0.977338845987,1.0,77.9607173536,-68.684746927,557.213176428,0.0436317885058,0.0177547851784,-0.0541460207302
333,have you ever been diagnosed with p_t_s_d,489.37,491.93,14720.5,490.65,0.975005512821,1.0,81.8242320513,-66.3340320513,560.916153846,0.0837275705128,-0.0283664830769,-0.0617732115385
333,have you been diagnosed with depression,492.79,497.68,14858.0,495.233333333,0.972083544218,1.0,78.292337415,-68.1362061224,558.028530612,0.0647283993197,0.0256448735959,-0.0579946428571
367,how have you been feeling lately,1273.489,1326.669,39003.5,1300.08333333,0.954334679825,1.0
367,what's something you feel guilty about,536.295,681.815,18272.5,609.05,0.945298551535,1.0
442,is there anything you regret,834.296,862.294,25450.0,848.3,0.872700539834,0.997621878716,99.5595787158,-36.2417979786,596.648744352,0.134954303584,-0.00911625156837,-0.104885224619
442,have you ever been diagnosed with p_t_s_d,691.886,699.01,20864.5,695.45,0.893231546729,1.0,97.7904415888,-41.1419920561,595.504056075,0.0789348696262,-0.00396484900467,-0.10792018972
442,what are some things you wish you could change about yourself,818.131,831.17,24740.5,824.65,0.881421908163,1.0,99.0021364796,-38.8682660714,601.006540816,0.11603110211,-0.000679600219388,-0.104654399388
442,tell me about a situation that you wish you had handled differently,425.213,489.047,13714.5,457.116666493,0.885161839248,0.999478079332,103.232447443,-35.3900483873,599.415241649,0.129042655515,-0.0431355575773,-0.0534408979643
442,tell me about an event or something that you wish you could erase from your memory,563.394,600.571,17460.5,581.983333333,0.87556762724,0.954301075269,106.683519624,-35.6833833423,600.01783871,0.131315186197,-0.060325244517,-0.0499134759947
442,how have you been feeling lately,629.244,673.103,19536.0,651.166666667,0.888037653759,1.0,106.441502582,-34.5468688686,601.325890661,0.114710046701,-0.0651169667693,-0.0571361454852
442,have you been diagnosed with depression,699.8,738.64,21577.5,719.216666381,0.885132865352,1.0,99.8273737564,-36.7323214408,598.007590909,0.126007300617,-0.00623636896934,-0.090027833289
442,tell me about the hardest decision you've ever had to make,490.482,521.21,15176.0,505.833333694,0.879831076923,1.0,104.872525027,-38.163812351,599.861026002,0.111336775805,-0.0439855523521,-0.0456990547886
457,what's something you feel guilty about,427.936,447.712,13135.5,437.816666667,0.975185732323,1.0,90.3547277778,-59.9234708754,580.800818182,0.186773932323,0.0455794837071,-0.0670564748113
457,tell me about an event or something that you wish you could erase from your memory,496.013,515.38,15171.5,505.683333333,0.975321986254,1.0,92.1237445017,-55.4547049828,574.483135739,0.221744461512,0.0178747953374,-0.0819307377131
457,what are some things you wish you could change about yourself,851.572,880.39,25980.5,865.983333718,0.971685419169,1.0,97.1814435335,-61.9109210162,586.763054273,0.191214002309,0.0103870601291,-0.00251023919469
457,tell me about a situation that you wish you had handled differently,396.47,424.526,12316.0,410.5,0.974682486358,1.0,89.2750788849,-57.7014975089,579.195271649,0.217102566429,0.0163265330581,-0.0742148587367
457,is there anything you regret,902.523,905.74,27125.0,904.133329897,0.970461670103,1.0,89.4240865979,-63.6011278351,585.026896907,0.190117896907,0.0343436746392,-0.0175772609536
457,have you ever been diagnosed with p_t_s_d,737.028,742.01,22186.5,739.516666667,0.9674014,1.0,92.927408,-56.7248326667,589.47606,0.229734566667,0.05520355,0.0145068482342
457,tell me about the hardest decision you've ever had to make,450.735,494.642,14181.5,472.68333308,0.977845673748,1.0,92.9793599393,-55.5033230653,574.415144158,0.200304630425,0.00649574680736,-0.081310298846
457,how have you been feeling lately,664.508,710.49,20626.0,687.5,0.967430104272,1.0,95.2950720492,-57.0198238957,587.472431571,0.241847210789,0.0119628779828,-0.0564289843144
