video,F0_mean,VUV_mean,NAQ_mean,QOQ_mean,H1H2_mean,PSP_mean,MDQ_mean,peakSlope_mean,Rd_mean,Rd_conf_mean,creak_mean,MCEP_0_mean,MCEP_1_mean,MCEP_2_mean,MCEP_3_mean,MCEP_4_mean,MCEP_5_mean,MCEP_6_mean,MCEP_7_mean,MCEP_8_mean,MCEP_9_mean,MCEP_10_mean,MCEP_11_mean,MCEP_12_mean,MCEP_13_mean,MCEP_14_mean,MCEP_15_mean,MCEP_16_mean,MCEP_17_mean,MCEP_18_mean,MCEP_19_mean,MCEP_20_mean,MCEP_21_mean,MCEP_22_mean,MCEP_23_mean,MCEP_24_mean,HMPDM_4_mean,HMPDM_5_mean,HMPDM_6_mean,HMPDM_7_mean,HMPDM_8_mean,HMPDM_9_mean,HMPDM_10_mean,HMPDM_11_mean,HMPDM_12_mean,HMPDM_13_mean,HMPDM_14_mean,HMPDM_15_mean,HMPDM_16_mean,HMPDM_17_mean,HMPDM_18_mean,HMPDM_19_mean,HMPDM_20_mean,HMPDM_21_mean,HMPDM_22_mean,HMPDM_23_mean,HMPDM_24_mean,HMPDD_0_mean,HMPDD_1_mean,HMPDD_2_mean,HMPDD_3_mean,HMPDD_4_mean,HMPDD_5_mean,HMPDD_6_mean,HMPDD_7_mean,HMPDD_8_mean,HMPDD_9_mean,HMPDD_10_mean,HMPDD_11_mean,HMPDD_12_mean,F0_stddev,VUV_stddev,NAQ_stddev,QOQ_stddev,H1H2_stddev,PSP_stddev,MDQ_stddev,peakSlope_stddev,Rd_stddev,Rd_conf_stddev,MCEP_0_stddev,MCEP_1_stddev,MCEP_2_stddev,MCEP_3_stddev,MCEP_4_stddev,MCEP_5_stddev,MCEP_6_stddev,MCEP_7_stddev,MCEP_8_stddev,MCEP_9_stddev,MCEP_10_stddev,MCEP_11_stddev,MCEP_12_stddev,MCEP_13_stddev,MCEP_14_stddev,MCEP_15_stddev,MCEP_16_stddev,MCEP_17_stddev,MCEP_18_stddev,MCEP_19_stddev,MCEP_20_stddev,MCEP_21_stddev,MCEP_22_stddev,MCEP_23_stddev,MCEP_24_stddev,HMPDM_4_stddev,HMPDM_5_stddev,HMPDM_6_stddev,HMPDM_7_stddev,HMPDM_8_stddev,HMPDM_9_stddev,HMPDM_10_stddev,HMPDM_11_stddev,HMPDM_12_stddev,HMPDM_13_stddev,HMPDM_14_stddev,HMPDM_15_stddev,HMPDM_16_stddev,HMPDM_17_stddev,HMPDM_18_stddev,HMPDM_19_stddev,HMPDM_20_stddev,HMPDM_21_stddev,HMPDM_22_stddev,HMPDM_23_stddev,HMPDM_24_stddev,HMPDD_0_stddev,HMPDD_1_stddev,HMPDD_2_stddev,HMPDD_3_stddev,HMPDD_4_stddev,HMPDD_5_stddev,HMPDD_6_stddev,HMPDD_7_stddev,HMPDD_8_stddev,HMPDD_9_stddev,HMPDD_10_stddev,HMPDD_11_stddev,HMPDD_12_stddev,formant1_mean,formant2_mean,formant3_mean,formant4_mean,formant5_mean,formant1_stddev,formant2_stddev,formant3_stddev,formant4_stddev,formant5_stddev,label,score
660,126.898336414,0.333641404806,0.061030107258,0.19499617499400002,0.619241546187,0.10456900437000001,0.08512106971889999,-0.295364189342,0.7900010758120001,0.5051050175999999,0.0,-8.55557017237,1.67098771276,0.232481700082,0.29893633290399996,-0.0315428460989,0.121665634409,0.0147337871159,0.09798916937470001,-0.00659236066995,0.0731183432318,-0.041973356033199995,0.00404447022764,-0.0221873640514,0.025430193867200003,0.006189065099629999,0.0153282157754,-0.0103390248045,0.00530646818701,0.0220817333301,-0.00973678917276,0.00970126036073,-0.00529733184756,-0.0062093459720399995,-0.012116979506700001,0.015626163420299998,0.0,0.000521717664891,0.000693108918903,-0.005360383698859999,-0.0554392972452,-0.21353201043900003,-0.351568553998,-0.331441672847,0.46318260013000007,0.656710077162,1.00148336415,0.7918171172,0.8058998771179999,0.953220452457,1.1753584061700002,0.9472574571410001,0.888114217729,0.9889999244609999,0.721641277825,0.912908686565,0.604083358269,-0.36138992990999996,-0.977345472334,-0.7292043133249999,-0.702546140417,-0.621940176554,-0.565272753777,-0.472040732626,-0.40144991680299996,-0.342496718098,-0.27533949355500004,-0.214857210284,-0.17151482228700002,-0.129102818713,70.57078635170001,0.471585973971,0.0579465704845,0.178257561812,3.49525590917,0.109313252934,0.048220374779699995,0.15691959131,0.727194611833,0.273840146981,4.1914293822,1.01068054098,0.359969855093,0.28954426753699997,0.25315511357799997,0.185613954701,0.244721273888,0.18140013185400003,0.168386095231,0.13108245283199998,0.130872221816,0.140985904565,0.116731020134,0.125545499138,0.10693803429099999,0.112567712591,0.0884192046886,0.0838057765477,0.0828408274209,0.0871569496706,0.0778946742103,0.0689297837074,0.0638075235919,0.06549974411000001,0.061974660952,0.0,0.0102635474472,0.0261581962611,0.0455549222232,0.122615950637,0.418406991438,0.860716886661,1.4265898769999998,1.7890868729099998,1.97722568969,1.83207674882,1.82273587814,1.7896186925400002,1.69251112443,1.5832536398700001,1.63109828856,1.68824208664,1.59136876363,1.80492030869,1.77507167877,1.9117302674,0.490819814393,0.570630715531,0.41408200300399994,0.382124072569,0.344356817715,0.293618405801,0.250687763957,0.214200267188,0.18419337412300002,0.161526632293,0.15483787099000001,0.148137296496,0.142357589951,511.709079019,1307.035778,2076.00707626,2830.36605653,3588.72302889,329.103606352,730.843068047,1066.27407738,1401.450179,1731.28304524,0.0,2.0
660,134.74631901799998,0.511042944785,0.0775779814779,0.260402750548,1.27277950213,0.13907154985,0.0924716885441,-0.333496639195,0.9234970999519999,0.5971347308730001,0.0,-9.198361355589999,1.96353558262,0.270719111181,0.36318667153800005,-0.0663868158976,0.08499857193600001,-0.0567870176754,0.0533746279069,-0.000914953252513,0.0767573366684,-0.0387716227033,0.039937203009699995,-0.042697925983800004,0.018341945783400003,0.013458784546999999,-0.013994947035799999,-0.00590950979746,0.0187382182191,0.020304742322099997,-0.009550593720940002,0.00169589802431,0.00780236188406,-0.00934621533456,-0.007442641994630001,0.00787661070747,0.0,0.000802303576258,0.0009754022234660001,-0.0167796669325,-0.102343710075,-0.367049376017,-0.688156158856,-0.6130148187460001,0.074029642029,0.948098099339,1.39679447853,1.4229309391999998,1.3130078483399998,1.38910893629,1.4588600832499998,1.41975743262,1.3675543826199998,1.5584299605,1.45393646933,1.35907917836,1.15633246003,-0.496713992704,-1.12317727185,-0.777879185527,-0.772856198574,-0.667745173192,-0.600429754543,-0.502965255175,-0.45278512087399997,-0.367703448007,-0.301780211095,-0.257693170187,-0.20674197714899997,-0.154998645392,57.1030065909,0.49995472455,0.0567987356882,0.17993042901599998,4.6403704370300005,0.115574799516,0.040099508061,0.12977608377,0.6748549508730001,0.237747859195,3.07443317935,0.9186581526719999,0.442833034421,0.358363772117,0.282230445089,0.23886146972800001,0.25617291035100004,0.16402943327299999,0.183631235335,0.145938102483,0.13544190134700002,0.163983653467,0.134422392651,0.140246846578,0.118748959445,0.140654082131,0.103404679125,0.10506572050799999,0.0929230086,0.0878807426933,0.08614987808689999,0.08162060101219999,0.0703666541619,0.065579177141,0.0623828513721,0.0,0.0137007138329,0.033354531235000005,0.0688263690192,0.19620760085,0.512265962835,0.9988382619149999,1.7041013624099999,2.16629948338,2.10881377658,1.73011730159,1.7387751422799997,1.7076509925,1.65427600419,1.5870892815200002,1.6423756787900001,1.6417710116100002,1.52784422932,1.6594276343,1.7689558858599999,2.07661642752,0.5252476334939999,0.48521949624099997,0.351555973446,0.303065603769,0.27460456744,0.231847915308,0.20425965680799998,0.170956001276,0.15599810428,0.149412310188,0.139795090578,0.141486700237,0.143706492396,501.799601465,1438.02151452,2292.28626846,3134.27515605,3954.88926101,263.696085241,575.1370849030001,811.358626121,1043.339576,1267.77120251,0.0,2.0
660,128.568922306,0.26172574292899997,0.04261083577119999,0.144542220347,1.711167114,0.0862633274821,0.0856937101199,-0.269045768324,0.790088915697,0.46046078442500005,0.0,-8.34421625933,1.48378972738,0.244383405119,0.258290490929,0.00384498891478,0.136983793853,0.0453007100243,0.115227488347,0.0194564676175,0.106141093608,-0.014526316449,0.0203019672989,-0.0211833614519,0.013311900590000002,-0.00011966899561799998,0.0120181406787,-0.009754149440489999,0.000447828239492,0.0162928872975,-0.0007109220148239999,-0.00610633507217,-0.00210155474899,-0.0029197084273899997,-0.0070010461082,0.0107921283342,0.0,-8.50736201213e-05,-0.0007246848637160002,-0.00630094223601,-0.0285033858274,-0.11433656727399999,-0.18273033548599998,-0.0778269647078,0.0909886235012,0.437953758267,0.656668036285,0.674309935131,0.454925652415,0.424071220844,0.640154025136,0.645527930451,0.593663811355,0.6727383592470001,0.8000394141380001,0.5181130233519999,0.622409463947,-0.272466885623,-0.901676053783,-0.742370345933,-0.694112588432,-0.611621690316,-0.559937268649,-0.47106088093099996,-0.39464762418899996,-0.326961687102,-0.265532921752,-0.200968526768,-0.157062252806,-0.10637855483200001,78.2035664718,0.439652800758,0.054927838702600006,0.181151116298,3.90065722525,0.126153769126,0.050990020015400005,0.154518294046,0.776794702235,0.27538586683899996,4.60387341342,0.975567225197,0.311227797929,0.258117731483,0.217788044174,0.173399873618,0.18338445189,0.168845945689,0.146361572001,0.129788222614,0.106055990794,0.101752420602,0.0992570449943,0.0945318482245,0.0842696511867,0.107906724472,0.0760916649455,0.0744165675148,0.0708278819001,0.0654152970756,0.06139045630559999,0.0634496213164,0.057946656072300005,0.053776293603699996,0.0517378170111,0.0,0.0031351447816999997,0.0159067107953,0.0486473872045,0.154669165926,0.462164927214,0.729713573826,1.13856983904,1.44506311289,1.7433976567400002,1.7954201532599998,1.66074357924,1.72192729496,1.61558870046,1.6116678033399998,1.5842415735799997,1.5715367866,1.5161694114200002,1.50705226604,1.69139446622,1.62401776553,0.39475594990099994,0.559544143583,0.450157389723,0.413802483803,0.367522374316,0.320530005917,0.27426706028000003,0.233546215737,0.19591606172000003,0.16958819363699998,0.152173684507,0.146307680385,0.136873374029,512.436737404,1233.58732484,1965.58328773,2663.15947847,3378.66619207,336.863349372,742.7839117999999,1119.55321162,1480.70079354,1843.935427,0.0,2.0
660,139.982750359,0.307618591279,0.043445727313000004,0.14121161056700002,0.367248063926,0.131938614466,0.0851686343568,-0.274371125849,0.7626208162450001,0.47386056861299997,0.0,-8.77985879291,1.5089755307100001,0.303881563247,0.25643468664,-0.0255656932903,0.0836605249352,0.031515117760900005,0.105192704453,-0.00350118605663,0.0941106223695,-0.00551346536479,-0.00260265304728,-0.009680268075599999,0.022487660989099996,-0.0012312509290000001,0.0325258648594,-0.0103582686781,-0.00758683155021,0.0106922748689,0.014605268699100001,-0.0199851242654,0.011251265996199999,-0.014178583607100002,-0.007585923027520001,0.012188090683299999,0.0,0.00010089228201100001,0.00029551136782400003,-0.00050955279892,-0.0129862784365,-0.09240056759950001,-0.284495143959,-0.41430192692400003,-0.037659867481999995,0.134912289326,0.18886183806200002,0.532710667314,0.179351603591,0.287095232288,0.173785940729,0.32887348891,0.428079250616,0.205122239398,0.427836076713,0.257290144675,0.512623153715,-0.292807775549,-0.9889864949060001,-0.8296095788269999,-0.7680189936130001,-0.675056510698,-0.603170374729,-0.5140912426950001,-0.42276134447499997,-0.331325141106,-0.267049155536,-0.194589967068,-0.128441690604,-0.0893728405485,75.2045528822,0.46161834646600003,0.0553980481404,0.17141594355,4.7152050584900005,0.174468865577,0.051043087009500006,0.14220182000499998,0.748698269144,0.253451998213,4.310230380319999,0.907539467175,0.323258351829,0.27212823790699997,0.23401852722600003,0.194392939819,0.18954373434799998,0.174270347301,0.137177779669,0.132852833093,0.118885378082,0.121291975037,0.0978834516698,0.0918876100745,0.08131623363439999,0.0931375718227,0.06948880028400001,0.0645810249908,0.0648929366129,0.0598353911893,0.0677271518457,0.0592123151325,0.0550695854311,0.0525196423604,0.0526351038895,0.0,0.00228784007552,0.00869058820733,0.017772400227700002,0.049950093886900006,0.21380775429,0.60175611573,1.02529247662,1.44920350282,1.7211666552,1.81996642462,1.52499137486,1.9005184338900003,1.83072667643,1.7992048733700001,1.6728119082600001,1.82060720962,1.6467865169,1.71387322199,1.8391347445599997,1.7764571091499999,0.397651657812,0.550549767723,0.444576144723,0.40374947635200004,0.361225790833,0.30952673433,0.263019090229,0.21888966271,0.182575263209,0.16147011283600002,0.149020763487,0.140185976253,0.140296357029,516.654656209,1297.554919,2080.12091623,2789.9812885,3530.53207826,321.709427935,731.687086444,1077.08144866,1397.31719438,1716.17111551,0.0,2.0
660,142.865889831,0.289406779661,0.0481085534836,0.161658346285,1.23936199529,0.14354236705600001,0.08804652785560001,-0.281092486937,0.783826226144,0.46961875131,0.0,-8.82983901348,1.5044744546700002,0.301762086954,0.239583543414,-0.0226163522113,0.119183129462,0.0427601761423,0.131269567846,0.0118576486264,0.0762919198555,-0.0349109176362,-0.006190153422760001,-0.00197370729698,0.032297069388,0.00735235972514,0.0117821058008,-0.014970415393999998,-0.012595557564499999,0.0128511695073,0.013596626400600002,-0.0108303703956,0.00484815955362,-0.012356262351599999,-0.00702796269434,0.00513704134441,0.0,-0.000248416469111,-0.000633663996674,-0.00527274107948,-0.020099267460900003,-0.08283424666860001,-0.21821510362100002,-0.25927287678800004,-0.34846289829099997,-0.240407862075,0.422022510417,0.375461800192,0.453541556659,0.42979974141800004,0.6458985405650001,0.343251284071,0.250954683736,0.547625501395,0.520425391498,0.599699712417,0.46474753151799997,-0.30960514788800003,-1.01909926579,-0.85467818363,-0.796185710255,-0.688084400228,-0.6002278292450001,-0.500285258782,-0.40724416883000003,-0.311394454426,-0.241545898499,-0.171932245865,-0.108140049928,-0.0669360990025,75.745044073,0.453583148416,0.0560324177505,0.16653891031600002,4.4974907346499995,0.183932039151,0.0510203119598,0.144986150265,0.759478459588,0.24751051700399998,4.31903094497,0.895748589243,0.337752469277,0.263657367378,0.23970787344,0.190999259228,0.20869163077,0.18072988637499998,0.139142107553,0.129996104601,0.11027988326400001,0.129810108521,0.10674108477600001,0.13375545611,0.09327648516489999,0.0984602842646,0.09070077244989999,0.0796676582648,0.07677064250639999,0.08013653484739999,0.0753403299101,0.0698830214705,0.06022568278,0.06233170041180001,0.0607903006336,0.0,0.0036645186336,0.00966385898389,0.030806239581299997,0.08381437926719999,0.23334308144699997,0.5577146906139999,0.987302235799,1.43807272088,2.02274735556,1.8864262660299997,1.84373456449,1.7870178162400001,1.71170008588,1.6876864090600001,1.75762084175,1.7174555378100003,1.49396569745,1.6928053361000002,1.70207964016,1.8003898921900001,0.419777713192,0.5608710875330001,0.46571641918000006,0.413920478874,0.367059880553,0.309486041725,0.26188937926600003,0.21427571236499998,0.180773683383,0.16287384733,0.154256273059,0.154705835077,0.14677751347100002,543.766256415,1338.72644823,2068.44203987,2778.12600481,3544.91004811,323.613116164,734.034291715,1057.17872877,1380.10205011,1714.43746329,0.0,2.0
491,209.802684564,0.458612975391,0.061985792286800005,0.242335762139,2.35037723875,0.198067195136,0.10851420805400001,-0.328885998658,1.41607494407,0.5882221073830001,0.0,-10.3956446532,1.9170329954400003,0.394783777852,0.311749377122,-0.025452560992799998,0.117474199051,-0.105134209937,0.11440074529899999,0.0133573046667,0.0186223702747,0.00285415147651,0.0409535910783,-0.047331061284099994,0.0488844329306,-0.0274872905231,0.00660602631186,-0.00623866808725,0.0242199145347,-0.0203343888595,0.011755165803100001,-0.0005415523606259999,-0.00372634065369,-0.005907597276419999,0.010078070300700001,0.000444551498345,0.0,0.0,-0.000312652595302,-0.00307566368412,-0.0159624365067,-0.0449547106055,-0.0491482856063,0.07119060575389999,0.341114458327,0.838589190201,0.889111135436,1.13476984515,1.01389831217,0.8954377311409999,0.8180086644300001,0.776076545951,0.9182745310070001,0.800900701924,0.960029685289,0.9152652792299999,0.553044711544,-0.493406110304,-1.38333298881,-1.12289858246,-1.0255741789700001,-0.873938684564,-0.740469825503,-0.5874765861300001,-0.474212234899,-0.35267083816600003,-0.238584742043,-0.165564212889,-0.092941523566,-0.014030876438500001,56.705438074300005,0.498395680512,0.05193632900169999,0.19958583474599997,5.59770205901,0.19644360692499999,0.0371723871146,0.0795481911821,0.507202596231,0.12025886740399999,1.33073462442,0.711926121094,0.468610230152,0.355770813239,0.270174699393,0.269973591572,0.271028372224,0.1566655582,0.167722388442,0.133598810181,0.155241550449,0.13088832615499998,0.12246024064300001,0.11903383214000002,0.10178076377,0.08370206132069999,0.0890719263654,0.08785045569989999,0.0823185063771,0.0783320594075,0.0754186938672,0.0661040409685,0.0643927405528,0.0639375509717,0.058972991263699995,0.0,0.0,0.00272244826533,0.0146027434399,0.050659883360099994,0.15070050320999998,0.374047294479,0.952799340196,1.5168165511899998,1.7312561863099998,1.88640685132,1.74531400815,1.81534818882,1.86663712862,1.77101435998,1.7795067636700002,1.75430635551,1.8273903616099998,1.8762222534,1.69653687977,2.01225420254,0.43711009569,0.321067788916,0.27108014066799996,0.196661825797,0.165912387037,0.117858347995,0.116416436126,0.127966103083,0.153368278297,0.17268137836,0.17980633832000004,0.16605316136,0.173473343728,616.873780761,1653.26301119,2571.29408949,3518.26805369,4384.94129754,247.83183680099998,400.686828819,432.519376122,426.064480075,329.663228052,0.0,8.0
491,197.35193684599997,0.395263447769,0.0644620867349,0.24822835480099997,1.4006558926600001,0.171027617004,0.102035283147,-0.34986965122100006,1.4053011290600002,0.595555010097,0.0,-10.5340480632,1.93542347567,0.40360827222199996,0.315038818662,-0.031790811513099995,0.131280248963,-0.07183004036349999,0.0899918157305,-0.0113368905785,0.012307855443500002,-0.0247226712482,0.0585098332288,-0.039700469120800004,0.059854893158599994,-0.0415368335179,0.000394138574885,0.000781481160272,0.0251822256565,-0.015173292585100001,0.0065373275920700006,0.00253532649993,-0.0038823116770700006,0.000574505114558,0.0043502891280500005,-0.0022794212149799997,0.0,0.0,-0.0006128006820930001,-0.00704640935528,-0.0276595482645,-0.0670053573946,-0.0742283398027,0.0806769412044,0.342241522333,0.749820691974,0.762259666031,0.7540904086650001,0.767303411437,0.8890841093999999,0.865070887852,0.6452486801730001,0.666421457422,0.5673039113930001,0.8212173933910001,0.559035815938,0.47097615667900006,-0.40885793624399996,-1.29417787039,-1.05328653552,-0.949719500643,-0.8076370793100001,-0.720346897375,-0.599744763484,-0.48185389693999997,-0.389244109539,-0.301930044836,-0.23455146650400002,-0.163300847419,-0.09204802862330001,60.8152999217,0.48895208927100003,0.050818361688900006,0.20005918049199997,4.5229050443,0.17260213790999998,0.032247531856,0.08170886738739999,0.514336734633,0.125666436162,1.07848987755,0.697231343094,0.39185832022,0.31322154106100003,0.263684624135,0.249369133774,0.245185723893,0.16400980923900002,0.173706815312,0.148289599409,0.158028847477,0.133860451847,0.13422310595599998,0.12114322855599999,0.11684077042999999,0.09540282242720001,0.08754666924460001,0.0844725055082,0.0815944770294,0.0831740945672,0.07372355099769999,0.0691445323435,0.065715178083,0.0628258385093,0.05911661081680001,0.0,0.0,0.005358053799629999,0.0274595510048,0.0843609186725,0.23961918638399998,0.586504661907,1.22471535182,1.5976860338799999,1.67907596979,1.86118001616,1.9077660376199999,1.94003704181,1.9053582671400002,1.8722288662900002,1.80316994073,1.8260737144799999,1.8395029471900002,1.78542613557,1.8545341454099997,2.02619139313,0.367352757275,0.333505967187,0.25188708763900003,0.20476373633900002,0.185895063928,0.109256689467,0.108031777754,0.124488513466,0.139493739012,0.15908593136399998,0.166418011935,0.16616623356899998,0.16376558244,593.0002821740001,1583.1244115999998,2513.4959519,3462.50020195,4350.85362585,263.885594799,423.878190533,438.862724054,433.548288735,334.303283846,0.0,8.0
491,180.52345309400002,0.469860279441,0.07678510689239999,0.29940857697900003,1.62409440093,0.19498049600900003,0.114434876647,-0.376010070659,1.50072892016,0.603886988024,0.0,-10.612557045900001,2.02093429295,0.479761892535,0.359895480917,-0.0011857982622799999,0.17357814830499999,-0.111006244555,0.135168831995,-0.0510812070419,0.027493180819599998,-0.0227378463642,0.0379758187186,-0.0334540413553,0.0576042946541,-0.0314675451507,-0.0119176010549,0.023611406377599998,0.00855481182275,-0.004102924773150001,-0.007138606374369999,0.012402846495999998,-0.011009862860700001,-0.0048980999389,0.0129856921673,-0.0030960479158700003,0.0,0.0,-0.00027509617399400004,-0.0008083031809380002,-0.00973440172236,-0.00516375126028,0.0539328608361,0.38005769245300003,0.832495324339,1.03838699892,1.02370107164,1.05467787868,0.959235636287,1.1832899222600002,1.0924974304200001,0.8742244308429999,1.03728898451,1.22325064918,1.05317125936,1.11948244654,0.8192640214370001,-0.41315247776,-1.29169424351,-1.0274624271500001,-0.908156770459,-0.794914944112,-0.720831035928,-0.6042930145709999,-0.508793807725,-0.40007133722599997,-0.329497016568,-0.257836084904,-0.18494367046799998,-0.106591492251,51.422524267600004,0.499140587462,0.05493602346609999,0.224843314796,4.307521786100001,0.17146603179,0.0259492222377,0.07408771897699999,0.488438160937,0.130555747936,0.962935781363,0.634145737137,0.372065811636,0.302412624591,0.270341594506,0.238778003487,0.272292799782,0.16731474659499998,0.15997693197899998,0.14196417721,0.14929483818199998,0.121433335298,0.12389589187899999,0.11424766173499999,0.10103390181500001,0.09515929883210002,0.0965536449398,0.0825295500698,0.08060426691360001,0.08464186828579999,0.07826321840469999,0.0698959298066,0.06403402655439999,0.0610791849624,0.0590560925801,0.0,0.0,0.00425990351922,0.0118823670544,0.0547360177216,0.261168979774,0.927210116443,1.57755289409,1.4417492951100002,1.48050177918,1.61034995208,1.52643370993,1.58734368665,1.5631707692299999,1.5202456031,1.57638482437,1.5610638078499999,1.63386456657,1.7057100082499999,1.7664712152700002,1.86939794162,0.359502645764,0.34629879946900005,0.222640354582,0.204587817634,0.160929108193,0.10227537156099999,0.108189810302,0.11309764562,0.14294984204000002,0.149228405453,0.155511749752,0.151717978343,0.14774596457,569.623660878,1533.09273852,2489.536002,3437.97093812,4361.27175649,292.977508779,440.720087761,455.771150756,453.616857506,327.563529576,0.0,8.0
491,204.20248538,0.34283625731,0.051344835018300006,0.22270341408799998,2.0224985168900003,0.207005887387,0.111729211988,-0.347232912281,1.45617487208,0.582633987573,0.0,-10.6680958333,1.9193616027,0.36524298818400003,0.305666120168,-0.047373417562300006,0.104116791092,-0.055982781401000006,0.103769903414,0.019306937026,0.0384909945468,-0.0177063087792,0.093676391818,-0.0652526691093,0.0425552299134,-0.039026338368099996,-0.00276758566667,0.00481709963596,0.011028322012799999,-0.00344103699196,0.00579529354236,0.0009115819165939999,-0.00725433629642,0.00638360301827,-0.0018979075654999998,0.0006180876701390001,0.0,0.0,-0.0006097304639249999,-0.00358720779516,-0.010507186058,-0.021483826790900003,-0.0026703181114800002,0.130944297916,0.394320162598,0.884634868289,0.8765221845029999,0.7948523529970001,0.550821800914,1.0353736362200001,0.906316129386,0.631366438702,0.6868481618790001,0.754786633114,0.579539046689,0.623421165928,0.536035859357,-0.369702752628,-1.2677151644700002,-1.0505347733900001,-0.952813965643,-0.817248332127,-0.7369360197370001,-0.628734274123,-0.501192175073,-0.407550558808,-0.325677172186,-0.24060904837400002,-0.17849954092099998,-0.0931174883333,58.0988813012,0.47474407255,0.050027812302299995,0.21748397734799998,4.10874433502,0.264507237484,0.0319932109697,0.070558358975,0.501239926447,0.110440071975,1.0825844248799998,0.697511434119,0.32932469851,0.28448033933899997,0.283086732759,0.233137405992,0.211896791623,0.16945233967099999,0.154519038366,0.136588563324,0.161475239595,0.146580313075,0.152262563032,0.133156779708,0.102677735218,0.09044371664689999,0.08490185450960001,0.07732224733439999,0.0759018438707,0.0774537618698,0.07478787772989999,0.07109329300839999,0.06498387927009999,0.0595935981009,0.054968752710699995,0.0,0.0,0.00377366292885,0.015241874418200001,0.0412364453562,0.122226419171,0.45187146872699996,1.0841654354899999,1.41610988239,1.4364016810100002,1.66486606808,1.7327547139900001,1.8466413960900003,1.70597728701,1.67413964417,1.63240593938,1.7685808100799998,1.8645167740400002,1.74523379341,1.68546489831,1.7780230357299998,0.372160848297,0.30771376969700004,0.22098562330899998,0.179955560021,0.18324447477400002,0.09218020571239999,0.0887814582267,0.104042353019,0.126258121392,0.138307070626,0.152351972626,0.160896259179,0.164768125293,621.581112208,1610.42199196,2535.39130117,3479.02412281,4336.27638889,253.68090453,443.902105623,473.721705356,454.48448515800004,354.060093875,0.0,8.0
491,207.55740988,0.347129506008,0.062364373500699996,0.214864740441,2.94774748258,0.19380661954599998,0.11146845534000002,-0.34186667757,1.3870249132199999,0.5682410614150001,0.0,-10.826682576800001,1.8349299198900002,0.38265361463200004,0.311538663725,-0.042997711512699995,0.11406226717,-0.0328953364045,0.104698684299,-0.048133068564800006,0.0760379368445,0.0038775089666199998,0.012026537749000001,-0.0224719986449,0.034862194080800005,-0.0106555169292,-0.00699111860861,0.0136574063972,0.0160045353522,-0.0197060434513,0.0123331531776,-0.00600071903872,-0.006658185239649999,0.0030663266815799998,0.00827668555874,-0.0074153428704900005,0.0,0.0,0.0005332283251,0.00294319506001,0.00460194715955,-0.00491900286482,-0.0680971093538,-0.236171115254,-0.09282138784380001,0.059739113498,0.524432701742,0.263300370614,0.366641166422,0.671279813718,0.905521435047,0.415536177904,0.825893838785,0.923281781308,0.402745213199,0.392061319359,0.277014689252,-0.423652572096,-1.32712549399,-1.09175925901,-0.9892415287049999,-0.860282636849,-0.7515185647529999,-0.604874601469,-0.47981401335100005,-0.35894548547399996,-0.268443170761,-0.19580024248300001,-0.127920047577,-0.0759191473498,57.0138626672,0.4762163394100001,0.055899198183900004,0.191602191982,5.250038857290001,0.191297287458,0.0396663583384,0.0620768238461,0.525941081824,0.10849868395,1.07227962517,0.6210642024849999,0.398164170088,0.361545109727,0.305410023985,0.216603610218,0.212035986175,0.134807714022,0.158525419827,0.133828005981,0.132104127396,0.123291911743,0.105645463024,0.118554823638,0.08596250874530001,0.0879211764954,0.0734667951395,0.07489278855989999,0.0736833791282,0.0723614313269,0.06851398594750001,0.07120553702389999,0.0607135426745,0.0582682180771,0.0539736619372,0.0,0.0,0.0035568304931199997,0.0218682502998,0.0508254285508,0.157089997219,0.546821881064,0.8257941072820001,1.2458594246999999,1.5986295668500001,1.8948231679799998,1.91581346942,2.0242313313499998,1.9210541767099998,1.84563969582,2.00965920668,1.71663407845,1.87677416991,2.00981065155,1.8422642760900003,1.97795720442,0.45950023260300005,0.35781608192599995,0.248626115288,0.20147106085799998,0.177359346437,0.11330987129799999,0.120700714274,0.129797656439,0.134684886907,0.14938370763699999,0.171740848013,0.180221054367,0.159947165383,611.727682243,1597.88688919,2566.67546729,3470.42182911,4357.86575434,260.912578062,456.893665157,465.145321536,451.17957590099996,365.512370764,0.0,8.0
